nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 50 del 24 de Abril del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Hualpén.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso50.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente al acceso de una municipalidad a servicios de interoperabilidad de cartografía digital para la gestión del impuesto territorial, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",2.345,2097,106,2203,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 5 del 10 de Enero del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de enero de 2025 y el 9 de febrero de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu5.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la publicación del valor de la Unidad de Fomento para un período específico, sin relación directa con boletas, comprobantes electrónicos, registros tributarios, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No implica un cambio general en procesos de cumplimiento tributario automatizado para la fintech.",2.407,927,82,1009,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 12 del 17 de Enero del 2025,"Establece la obligación de entregar representación impresa o virtual de la boleta electrónica y del comprobante de pago electrónico, en las condiciones que se indican.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso12.pdf,resolucion,Relevante,"La normativa establece obligaciones específicas sobre la entrega de representaciones impresas y virtuales de boletas electrónicas y comprobantes de pago electrónicos, lo cual afecta directamente procesos de emisión, entrega y fiscalización de documentos tributarios electrónicos. Esto impacta el cumplimiento tributario automatizado, la gestión de comprobantes electrónicos, y la operación en puntos de venta, temas centrales para una fintech que debe asegurar el cumplimiento normativo en estos ámbitos.",2.662,1911,99,2010,Relevante,Contiene 'cumplimiento tributario' | Contiene 'boletas electrónicas',2025,2,3
Resolución Exenta SII N° 44 del 07 de Abril del 2025,Instruye sobre forma de documentar e identificar al pagador en las operaciones de venta conforme al artículo 92 ter del código tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso44.pdf,resolucion,Relevante,"La resolución instruye sobre la forma de documentar e identificar al pagador en operaciones de venta que superan un umbral específico, estableciendo la obligación de emitir boletas electrónicas con datos detallados del comprador y la forma de pago. Esto afecta directamente la emisión de boletas electrónicas, el registro de ventas, el cumplimiento tributario y el uso de medios de pago electrónicos, temas clave para el sistema de cumplimiento normativo automatizado de la fintech. Además, incluye requisitos técnicos para la integración con sistemas de emisión de boletas electrónicas, lo que impacta procesos automatizados.",2.798,1933,131,2064,Relevante,Contiene 'pagos electrónicos' | Contiene 'boletas electrónicas',2025,2,5
Resolución Exenta SII N° 78 del 26 de Junio del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Peñalolén.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso78.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente a la autorización de acceso a servicios de interoperabilidad de cartografía digital para una municipalidad, con el fin de gestionar información territorial y el impuesto territorial. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico ni PSP, ni modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio.",2.896,2103,111,2214,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 31 del 17 de Abril del 2025,"Imparte instrucciones acerca de las normas incorporadas en el Código Tributario por las Leyes N° 21.713 y N° 21.716, en materia de medidas antielusión. Deja sin efecto la Circular N° 65 de 2015.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu31.pdf,circular,No Relevante,"La Circular N° 31 del 17 de abril de 2025 se enfoca en instrucciones sobre normas antielusión, procedimientos de fiscalización, sanciones y aspectos legales relacionados con el abuso y la simulación en materia tributaria. No aborda directamente ninguno de los temas específicos relevantes para el sistema de cumplimiento normativo automatizado de la fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten directamente el cumplimiento tributario automatizado en esos ámbitos. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",15.211,16418,143,16561,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 76 del 26 de Junio del 2025,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a resolución Ex. SII N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso76.pdf,resolucion,No Relevante,"La normativa fija nóminas de agentes retenedores y contribuyentes sujetos a retención para efectos del cambio de sujeto pasivo del IVA, lo cual corresponde a listados específicos y procedimientos de fiscalización. No regula directamente procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni inicio de actividades, ni modifica procesos automatizados de cumplimiento tributario aplicables a la fintech. Por tanto, no cumple reglas de negocio para ser considerada relevante.",2.971,1378,119,1497,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 15 del 10 de Febrero del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de febrero de 2025 y el 9 de marzo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu15.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la publicación del valor de la Unidad de Fomento para un período específico, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No representa un cambio general que afecte el cumplimiento automatizado de la fintech.",2.504,1039,87,1126,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 31 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de La Unión.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso31.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente al acceso de una municipalidad a servicios de interoperabilidad de cartografía digital para la gestión del impuesto territorial, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio.",2.76,2093,102,2195,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 20 del 10 de Marzo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de marzo de 2025 y el 9 de abril de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu20.pdf,circular,No Relevante,"La normativa solo publica valores diarios de la Unidad de Fomento para un período específico, sin relación directa con boletas, comprobantes electrónicos, registros, cumplimiento tributario, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. No representa un cambio general que afecte procesos automatizados de la fintech.",2.839,1161,76,1237,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 8 del 28 de Enero del 2025,Informa tabla de cálculos de reajustes y multas para el mes de febrero 2025.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu8.pdf,circular,No Relevante,"La normativa solo informa sobre tablas de cálculos de reajustes y multas para impuestos, sin relación directa con boletas, comprobantes electrónicos, registros, medios de pago, cumplimiento tributario específico de fintech, ni otros temas definidos como relevantes. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.138,1625,76,1701,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf,resolucion,No Relevante,"La normativa establece parámetros para la cooperación eficaz en procedimientos de investigación de delitos tributarios, lo que corresponde a aspectos de fiscalización y sanciones penales. No se relaciona directamente con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni inicio de actividades, ni modifica procesos generales de cumplimiento tributario automatizado para fintech. Por lo tanto, no cumple reglas de negocio.",2.212,1400,102,1502,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 41 del 03 de Abril del 2025,Dispone forma de suscripción de la declaración jurada exigida por las circulares n° 39 de 1991 y n° 27 de 2007.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso41.pdf,resolucion,No Relevante,"La normativa se refiere a la forma de suscripción de una declaración jurada relacionada con impuestos específicos sobre importaciones y operaciones con divisas, enfocándose en procedimientos de fiscalización y documentación para el pago de impuestos de timbres y estampillas. No aborda directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico ni PSP, ni modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",13.507,1554,129,1683,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 36 del 20 de Marzo del 2025,Aprueba convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil.,Subdireccion Desarrollo De Las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso36.pdf,resolucion,No Relevante,"La normativa aprueba un convenio entre el SII y la Dirección Nacional del Servicio Civil enfocado en capacitación y formación transversal, sin relación directa con boletas, comprobantes electrónicos, registros tributarios, medios de pago, comercio electrónico o cumplimiento tributario automatizado. No modifica procesos generales que afecten el cumplimiento automatizado de la fintech.",2.151,763,81,844,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 16 del 30 de Enero del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso16.pdf,resolucion,No Relevante,"La normativa se refiere a la delegación de facultades para absolver posiciones en un juicio laboral específico, sin relación directa con temas de boletas, comprobantes electrónicos, registros tributarios, medios de pago, comercio electrónico o cumplimiento tributario general aplicable a fintech. No modifica procesos generales ni afecta el cumplimiento automatizado.",1.824,876,78,954,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 39 del 27 de Marzo del 2025,"Actualiza nómina de bienes afectos contenida en la Resolución Ex. N° 127 de 2024, según lo establecido en el artículo 9 de la Ley N° 21.420.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso39.pdf,resolucion,No Relevante,"La normativa se refiere a la actualización de una nómina de bienes afectos a un impuesto anual específico sobre ciertos vehículos y aeronaves, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. Además, no modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por lo tanto, no cumple reglas de negocio.",3.211,978,105,1083,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 4 del 09 de Enero del 2025,Tablas de impuesto único de segunda categoría para el mes de febrero de 2025 e información adicional relacionada con dicho tributo,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu4.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a tablas de impuesto único de segunda categoría y aspectos relacionados con la determinación y cálculo de impuestos personales, sin vinculación directa con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No modifica procesos generales de cumplimiento tributario automatizado para fintech. Por lo tanto, no cumple reglas de negocio.",2.83,2796,96,2892,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 32 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Chile Chico.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso32.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente al acceso de una municipalidad a servicios de interoperabilidad de cartografía digital para la gestión del impuesto territorial, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario general, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de una fintech. Por lo tanto, no cumple reglas de negocio.",2.53,2093,102,2195,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 32 del 17 de Abril del 2025,"Refunde e imparte instrucciones en materia de término de giro, incorporando las modificaciones introducidas al Código Tributario por la Ley N°21.713, en lo pertinente. Deroga parcialmente la Circular N°66, de 1998; Circular N° 30, de 10 de mayo 2016 y Circular N°41, de 2 de julio de 2021, en la parte que se indica.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu32.pdf,circular,Relevante,"La Circular N° 32 del 17 de abril de 2025 regula el procedimiento y obligaciones relacionadas con el término de giro, incluyendo el uso obligatorio de la carpeta tributaria electrónica para la presentación del aviso de término de actividades, la incorporación de balances y antecedentes para la determinación de impuestos, y la certificación del término de giro. Esto afecta directamente procesos de cumplimiento tributario automatizado, manejo de declaraciones electrónicas y actualización de registros en la fintech, que debe integrar y automatizar estos trámites. Además, establece plazos, presunciones legales y procedimientos que impactan la gestión tributaria electrónica y la fiscalización automatizada, temas centrales para el sistema de cumplimiento normativo de la fintech.",3.45,4731,155,4886,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente a la fijación de tasas de interés por mora en el pago de impuestos o contribuciones, sin abordar aspectos relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. Tampoco modifica procesos generales de cumplimiento tributario automatizado para fintech. Por lo tanto, no cumple reglas de negocio.",3.138,3021,95,3116,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf,resolucion,Relevante,"La normativa establece un cambio en el sujeto pasivo del IVA y regula la emisión de facturas de compra, la retención y declaración del impuesto, aspectos directamente relacionados con el cumplimiento tributario y la emisión de comprobantes electrónicos. Además, involucra un modelo de negocio que opera mediante una plataforma tecnológica para comercios locales, lo que puede afectar procesos automatizados de registro de compra y venta, y cumplimiento tributario en la fintech.",2.652,1743,100,1843,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 07 del 15 de Enero del 2025,Fija lista de valores de vehículos motorizados para los fines que señala.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso7.pdf,resolucion,No Relevante,"La normativa se refiere a la fijación anual de valores de vehículos motorizados para efectos de rentas municipales y permisos de circulación, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No modifica procesos generales que afecten el cumplimiento tributario automatizado de la fintech.",3.165,1396,96,1492,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 28 del 10 de Abril del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril de 2025 y el 9 de mayo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu28.pdf,circular,No Relevante,"La normativa solo establece el valor de la Unidad de Fomento para un período específico, sin afectar directamente procesos relacionados con boletas, comprobantes electrónicos, registros, cumplimiento tributario, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. No cumple reglas de negocio.",2.114,1282,69,1351,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 41 del 09 de Mayo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo de 2025 y el 9 de junio de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu41.pdf,circular,No Relevante,"La normativa se refiere exclusivamente a la publicación del valor de la Unidad de Fomento para un período específico, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, medios de pago electrónicos, puntos de venta, operadores, comercio electrónico o PSP. No representa un cambio general que afecte el cumplimiento automatizado de la fintech.",2.285,1406,87,1493,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 15 del 30 de Enero del 2025,Identifica personal que señala el Artículo 14 del DS N°661/2024 que aprueba reglamento de compras públicas.,Subdireccion De Administracion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso15.pdf,resolucion,No Relevante,"La normativa se refiere a la identificación de personal involucrado en procedimientos de compras públicas y la gestión interna de perfiles de compradores, supervisores y administradores de contratos en el sistema de información de mercado público. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, medios de pago electrónicos, puntos de venta, comercio electrónico ni PSP, ni modifica procesos generales que afecten el cumplimiento tributario automatizado de una fintech. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",3.195,5396,121,5517,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 43 del 04 de Abril del 2025,Regula procedimiento para el ejercicio de la facultad de acceso a la información bancaria de que tratan los artículos 62 y 62 bis del código tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso43.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para el acceso a información bancaria por parte del SII en el marco de fiscalizaciones tributarias, lo que corresponde a procedimientos internos de fiscalización y control del SII. No se relaciona directamente con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni inicio de actividades, ni modifica procesos generales que afecten el cumplimiento automatizado de la fintech. Por tanto, no cumple reglas de negocio para ser considerada relevante.",3.141,2760,116,2876,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 35 del 20 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de El Quisco.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso35.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente al acceso de una municipalidad a servicios de interoperabilidad de cartografía digital para la gestión del impuesto territorial, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, puntos de venta, comercio electrónico o PSP. No modifica procesos generales que afecten el cumplimiento automatizado de una fintech.",2.82,2096,92,2188,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 42 del 03 de Abril del 2025,Fija procedimiento simplificado para otorgar rut a contribuyentes no domiciliados ni residentes en chile,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso42.pdf,resolucion,Relevante,"La resolución establece un procedimiento simplificado para la obtención de RUT a través de bancas corresponsales, que son operadores financieros autorizados y regulados, lo cual impacta directamente en el cumplimiento tributario y en la inscripción y registro de contribuyentes no domiciliados ni residentes en Chile. Este procedimiento automatizado afecta procesos tributarios generales relevantes para una fintech, especialmente en la gestión de identificación tributaria y cumplimiento normativo automatizado, vinculándose con operadores y administradores, cumplimiento tributario y medios de pago electrónicos.",2.806,4251,119,4370,No Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'inicio de actividades',2025,2,2
Circular N° 13 del 07 de Febrero del 2025,"Imparte instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu13.pdf,circular,No Relevante,"La normativa se refiere a un procedimiento voluntario de autodenuncia para contribuyentes que detecten diferencias de impuestos relacionadas con posibles delitos tributarios. No aborda directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP ni inicio de actividades. Tampoco modifica procesos generales de cumplimiento tributario automatizado aplicables a fintech, sino que regula un mecanismo específico de autodenuncia y fiscalización interna del SII. Por lo tanto, no cumple con las reglas de negocio para ser considerada relevante.",2.954,2322,128,2450,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 04 del 09 de Enero del 2025,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso4.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para declarar el término de giro de contribuyentes que no presentan declaraciones mensuales, sin afectar directamente procesos relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP o cumplimiento tributario automatizado de la fintech. No modifica procesos generales que impacten el sistema de cumplimiento normativo automatizado.",2.6,1029,91,1120,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 36 del 30 de Abril del 2025,Imparte instrucciones sobre las normas incorporadas por la Ley N° 21.713 en el Código Tributario en materia de cooperación eficaz y denunciante anónimo.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu36.pdf,circular,No Relevante,"La normativa se refiere a procedimientos de cooperación eficaz y denunciante anónimo en investigaciones de delitos tributarios, sin abordar directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, PSP o inicio de actividades. Tampoco modifica procesos generales que afecten el cumplimiento automatizado de la fintech en los temas definidos. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",2.359,2043,103,2146,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 38 del 30 de Abril del 2025,"Imparte instrucciones sobre la obtención de rol único tributario y aviso de inicio de actividades. Deja sin efecto las Circulares N° 31 de 2007 y N° 7 de 2008. Complementa y modifica las Circulares N° 31 de 2014, N° 58 de 2015, N° 41 de 2021 y N° 24 de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/circulares/2025/circu38.pdf,circular,Relevante,"La Circular N° 38 del 30 de Abril del 2025 regula de manera integral y actualizada los procesos de obtención del RUT y el aviso de inicio de actividades, trámites fundamentales para el cumplimiento tributario de cualquier fintech. Además, establece obligaciones específicas para administradores, operadores y proveedores de medios de pago electrónicos y plataformas digitales de intermediación, quienes deben exigir la acreditación del inicio de actividades y el cumplimiento tributario a sus clientes, lo que impacta directamente en los sistemas automatizados de cumplimiento normativo de la fintech. También incluye disposiciones sobre la integración electrónica de estos trámites mediante la carpeta tributaria electrónica, la comunicación digital con el SII y la fiscalización, aspectos clave para la automatización y control tributario en el sector fintech. Por tanto, la normativa se relaciona directamente con temas de inicio de actividades, cumplimiento tributario, medios de pago electrónicos, operadores y administradores, y plataformas digitales, todos dentro del ámbito de relevancia definido.",8.995,8994,212,9206,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 21 del 21 de Febrero del 2025,"IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTO DE DESIGNACIÓN DE APODERADO DE GRUPO EMPRESARIAL, DE ACUERDO CON EL N° 14 DEL ART. 8 DEL CODIGO TRIBUTARIO",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso21.pdf,resolucion,No Relevante,"La normativa se refiere a la designación de apoderados de grupo empresarial para efectos de comunicación y coordinación con el SII en materia de colaboración y fiscalización tributaria, sin abordar directamente temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico o PSP. Tampoco modifica procesos generales de cumplimiento tributario automatizado aplicables a fintech en los temas definidos. Por lo tanto, no cumple reglas de negocio para ser considerada relevante.",14.181,1533,113,1646,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,3,3
Resolución Exenta SII N° 11 del 17 de Enero del 2025,Dispone cambio de sujeto de derecho del IVA en las ventas de Berries. Deja sin efecto las Resoluciones Ex. SII N° 55 de 2005 y N° 58 de 2006.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso11.pdf,resolucion,Relevante,"La resolución establece un cambio en el sujeto de derecho del IVA en las ventas de berries, lo que implica nuevas obligaciones para los agentes retenedores, incluyendo la emisión de facturas de compra con retención de IVA, declaración y pago del impuesto, y la forma en que se deben registrar estas operaciones. Esto afecta directamente el cumplimiento tributario automatizado, la emisión y manejo de comprobantes electrónicos (facturas de compra con retención), y el registro de compra y venta, temas centrales para el sistema de cumplimiento normativo de la fintech.",3.048,3088,120,3208,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 03 del 07 de Enero del 2025,"Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica. Modifica la Resolución N°80, de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso3.pdf,resolucion,No Relevante,"La normativa autoriza a un organismo público específico como receptor electrónico de documentos tributarios electrónicos, lo que es un procedimiento institucional del SII y no modifica procesos generales que afecten directamente el cumplimiento automatizado de la fintech en los temas definidos. No cumple reglas de negocio.",1.893,762,67,829,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 05 del 09 de Enero del 2025,"Establece forma y plazo de presentación de la declaración jurada para información de abonos recibidos, conforme al Artículo 85 ter del Código Tributario.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso5.pdf,resolucion,No Relevante,"La normativa regula la obligación de las entidades financieras de reportar información sobre abonos recibidos en cuentas bancarias, lo que corresponde a un procedimiento de fiscalización y control financiero. No se relaciona directamente con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado de la fintech, medios de pago electrónicos, POS, comercio electrónico ni PSP. Tampoco modifica procesos generales de cumplimiento tributario automatizado para fintech, sino que establece un reporte específico para entidades financieras, por lo que no es relevante para el sistema descrito.",2.825,2132,125,2257,No Relevante,No se encontraron reglas de negocio,2025,0,0
