nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Circular N° 8 del 28 de Enero del 2025,Informa tabla de cálculos de reajustes y multas para el mes de febrero 2025.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu8.pdf,circular,No Relevante,"La normativa se centra en informar sobre tablas de cálculos de reajustes y multas, lo cual no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.249,1625,56,1681,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf,resolucion,No Relevante,"La normativa se centra en establecer parámetros para determinar la cooperación eficaz en el contexto de delitos tributarios, lo cual no se relaciona directamente con los temas específicos de boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP.",3.542,1400,86,1486,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 41 del 03 de Abril del 2025,Dispone forma de suscripción de la declaración jurada exigida por las circulares n° 39 de 1991 y n° 27 de 2007.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso41.pdf,resolucion,No Relevante,"La normativa se centra en la forma de suscripción de declaraciones juradas relacionadas con importaciones y el impuesto de timbres y estampillas, sin abordar directamente temas como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, o PSP. No cumple reglas de negocio.",3.766,1554,84,1638,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 36 del 20 de Marzo del 2025,Aprueba convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil.,Subdireccion Desarrollo De Las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso36.pdf,resolucion,No Relevante,"La normativa se centra en la aprobación de un convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil para desarrollar programas de formación y capacitación. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP, que son los temas relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.63,763,104,867,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 16 del 30 de Enero del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso16.pdf,resolucion,No Relevante,La normativa se refiere a la delegación de facultades para absolver posiciones en un juicio específico y no trata sobre ninguno de los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.,2.952,876,62,938,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 39 del 27 de Marzo del 2025,"Actualiza nómina de bienes afectos contenida en la Resolución Ex. N° 127 de 2024, según lo establecido en el artículo 9 de la Ley N° 21.420.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso39.pdf,resolucion,No Relevante,No cumple reglas de negocio. La normativa se centra en la actualización de una nómina de bienes afectos a un impuesto específico y no se relaciona con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.,2.845,978,62,1040,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 4 del 09 de Enero del 2025,Tablas de impuesto único de segunda categoría para el mes de febrero de 2025 e información adicional relacionada con dicho tributo,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu4.pdf,circular,No Relevante,"La normativa se centra en las tablas de impuesto único de segunda categoría y aspectos relacionados con dicho tributo, sin abordar temas como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, o PSP. No cumple reglas de negocio.",4.06,2796,76,2872,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 32 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Chile Chico.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso32.pdf,resolucion,No Relevante,"La normativa se centra en autorizar el acceso a servicios de cartografía digital para una municipalidad, lo cual no se relaciona directamente con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",14.573,2093,86,2179,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 32 del 17 de Abril del 2025,"Refunde e imparte instrucciones en materia de término de giro, incorporando las modificaciones introducidas al Código Tributario por la Ley N°21.713, en lo pertinente. Deroga parcialmente la Circular N°66, de 1998; Circular N° 30, de 10 de mayo 2016 y Circular N°41, de 2 de julio de 2021, en la parte que se indica.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu32.pdf,circular,Relevante,"La normativa se refiere al término de giro y al aviso que debe realizarse a través de la carpeta tributaria electrónica, lo cual está relacionado con el cumplimiento tributario y el uso de sistemas electrónicos para la gestión de obligaciones fiscales.",3.365,4731,58,4789,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf,resolucion,No Relevante,"La normativa se centra en la fijación de tasas de interés por mora en el pago de impuestos, lo cual no se relaciona directamente con los temas especificados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.363,3021,60,3081,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf,resolucion,Relevante,"La normativa es relevante porque afecta directamente el cumplimiento tributario automatizado de la fintech al establecer un cambio en el sujeto pasivo del IVA para las comisiones pagadas a intermediarios en el modelo de negocio ""Santander en tu barrio"". Esto implica que Banco Santander Chile debe emitir facturas de compra y gestionar la retención y declaración del IVA, lo cual es un proceso que puede ser automatizado y es relevante para el sistema de cumplimiento normativo de la fintech.",4.338,1743,106,1849,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 07 del 15 de Enero del 2025,Fija lista de valores de vehículos motorizados para los fines que señala.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso7.pdf,resolucion,No Relevante,"La normativa se centra en fijar una lista de valores de vehículos motorizados para el cálculo del impuesto de circulación, lo cual no se relaciona directamente con los temas de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",5.143,1396,95,1491,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 28 del 10 de Abril del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril de 2025 y el 9 de mayo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu28.pdf,circular,No Relevante,"La normativa se refiere al valor de la Unidad de Fomento para un período específico, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",2.926,1282,54,1336,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 41 del 09 de Mayo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo de 2025 y el 9 de junio de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu41.pdf,circular,No Relevante,"La normativa se refiere al valor de la Unidad de Fomento para un período específico, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",2.718,1406,54,1460,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 15 del 30 de Enero del 2025,Identifica personal que señala el Artículo 14 del DS N°661/2024 que aprueba reglamento de compras públicas.,Subdireccion De Administracion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso15.pdf,resolucion,No Relevante,"La normativa se centra en la identificación de personal involucrado en procedimientos de compras públicas y no aborda ninguno de los temas específicos relacionados con el cumplimiento tributario automatizado de una fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, entre otros. No cumple reglas de negocio.",3.287,5396,77,5473,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 43 del 04 de Abril del 2025,Regula procedimiento para el ejercicio de la facultad de acceso a la información bancaria de que tratan los artículos 62 y 62 bis del código tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso43.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento para el acceso a la información bancaria por parte del SII, lo cual no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech, tales como boletas, comprobantes electrónicos, registro de compra o venta, cumplimiento tributario, medios de pago electrónicos, entre otros. No cumple reglas de negocio.",4.566,2760,92,2852,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 35 del 20 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de El Quisco.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso35.pdf,resolucion,No Relevante,"La normativa se centra en autorizar el acceso a servicios de cartografía digital para una municipalidad, lo cual no está relacionado con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",4.539,2096,84,2180,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 42 del 03 de Abril del 2025,Fija procedimiento simplificado para otorgar rut a contribuyentes no domiciliados ni residentes en chile,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso42.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento simplificado para otorgar RUT a contribuyentes no domiciliados ni residentes en Chile, lo cual no se relaciona directamente con los temas especificados como boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP.",3.728,4251,92,4343,No Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'inicio de actividades',2025,2,2
Circular N° 13 del 07 de Febrero del 2025,"Imparte instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu13.pdf,circular,No Relevante,No cumple reglas de negocio.,1.57,2322,19,2341,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 04 del 09 de Enero del 2025,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso4.pdf,resolucion,No Relevante,"La normativa se centra en el término de giro de contribuyentes que no han presentado declaraciones mensuales de impuestos durante un período prolongado. No aborda directamente temas como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. Por lo tanto, no cumple con las reglas de negocio establecidas para ser clasificada como relevante.",3.835,1029,102,1131,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 36 del 30 de Abril del 2025,Imparte instrucciones sobre las normas incorporadas por la Ley N° 21.713 en el Código Tributario en materia de cooperación eficaz y denunciante anónimo.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu36.pdf,circular,No Relevante,No cumple reglas de negocio.,1.78,2043,19,2062,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 38 del 30 de Abril del 2025,"Imparte instrucciones sobre la obtención de rol único tributario y aviso de inicio de actividades. Deja sin efecto las Circulares N° 31 de 2007 y N° 7 de 2008. Complementa y modifica las Circulares N° 31 de 2014, N° 58 de 2015, N° 41 de 2021 y N° 24 de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/circulares/2025/circu38.pdf,circular,Relevante,"La normativa se relaciona directamente con el ""inicio de actividades"", que es uno de los temas especificados como relevantes. Además, aborda el cumplimiento tributario y la obligación de los operadores y administradores de medios de pago electrónicos y plataformas digitales de exigir la acreditación del inicio de actividades, lo cual es relevante para el sistema de cumplimiento normativo automatizado de una fintech.",4.044,8994,87,9081,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 21 del 21 de Febrero del 2025,"IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTO DE DESIGNACIÓN DE APODERADO DE GRUPO EMPRESARIAL, DE ACUERDO CON EL N° 14 DEL ART. 8 DEL CODIGO TRIBUTARIO",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso21.pdf,resolucion,No Relevante,"La normativa se centra en el procedimiento de designación de un apoderado de grupo empresarial para coordinar con el Servicio de Impuestos Internos (SII) en temas de colaboración y cumplimiento tributario. No aborda directamente ninguno de los temas específicos listados como relevantes para el sistema de cumplimiento normativo automatizado de la fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, o PSP.",4.075,1533,107,1640,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,3,3
Resolución Exenta SII N° 11 del 17 de Enero del 2025,Dispone cambio de sujeto de derecho del IVA en las ventas de Berries. Deja sin efecto las Resoluciones Ex. SII N° 55 de 2005 y N° 58 de 2006.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso11.pdf,resolucion,No Relevante,"La normativa se centra en el cambio de sujeto del IVA en las ventas de berries, lo cual no se relaciona directamente con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP.",3.321,3088,83,3171,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 03 del 07 de Enero del 2025,"Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica. Modifica la Resolución N°80, de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso3.pdf,resolucion,No Relevante,"La normativa se centra en autorizar a un organismo público como receptor electrónico de documentos tributarios electrónicos, lo cual no modifica procesos generales que afecten el cumplimiento automatizado de la fintech. No cumple reglas de negocio.",3.568,762,56,818,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 05 del 09 de Enero del 2025,"Establece forma y plazo de presentación de la declaración jurada para información de abonos recibidos, conforme al Artículo 85 ter del Código Tributario.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso5.pdf,resolucion,No Relevante,No cumple reglas de negocio.,2.175,2132,19,2151,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf,resolucion,No Relevante,"La normativa se centra en el deber de reserva tributaria y las sanciones asociadas a su incumplimiento, sin abordar temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. No cumple reglas de negocio.",4.174,2354,87,2441,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 20 del 20 de Febrero del 2025,"AUTORIZA A SERVICIOS DE DESARROLLO NUTRE SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso20.pdf,resolucion,Relevante,"La normativa autoriza la emisión de boletas de servicios en formato electrónico, lo cual se relaciona directamente con el tema de ""boletas"" y ""comprobantes electrónicos"", ambos relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",3.358,1002,63,1065,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 14 del 30 de Enero del 2025,"Autoriza a empresa de correos de chile, Rut N° 60.503.000-9, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso14.pdf,resolucion,No Relevante,"La normativa se centra en autorizar a la empresa de Correos de Chile para actuar como agente retenedor del IVA en las comisiones pagadas a sus agenciados. Aunque menciona la emisión de facturas de compra y el manejo del IVA, no se relaciona directamente con los temas específicos de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP. Por lo tanto, no cumple con las reglas de negocio establecidas para ser clasificada como relevante.",5.271,1757,136,1893,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 27 del 10 de Abril del 2025,Tablas de impuesto único de segunda categoría para el mes de mayo de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu27.pdf,circular,No Relevante,"La normativa se centra en las tablas de impuesto único de segunda categoría y no aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP.",3.642,2667,72,2739,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 29 del 10 de Abril del 2025,"Informa porcentaje de reajuste a aplicar a los impuestos anuales a la renta a declarar y pagar en el año tributario 2025, de acuerdo con lo dispuesto en el artículo 72 de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu29.pdf,circular,No Relevante,No cumple reglas de negocio.,1.531,688,19,707,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 16 del 10 de Febrero del 2025,Informa datos relacionados con la aplicación del sistema de corrección monetaria. Cotizaciones de monedas de oro al 31.12.2024. Complementa Circular N° 9 de 2025.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu16.pdf,circular,No Relevante,"No cumple reglas de negocio. La normativa se refiere a la aplicación del sistema de corrección monetaria y cotizaciones de monedas de oro, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",2.773,687,65,752,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 33 del 13 de Marzo del 2025,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso33.pdf,resolucion,No Relevante,"La normativa se centra en establecer escalas de tasas para el impuesto sobre la renta de pequeños mineros artesanales, basadas en el precio internacional de minerales como el oro y la plata. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, ni PSP.",3.633,1712,88,1800,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 33 del 17 de Abril del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los números 4, 6, 9, 10, 12, 17, 22 y 27 del artículo 97 del Código Tributario. Modifica las Circulares N° 63 de 2001 y N° 34 de 2022.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu33.pdf,circular,Relevante,"La normativa aborda temas relacionados con boletas, comprobantes electrónicos, cumplimiento tributario, y comercio electrónico, al modificar sanciones y procedimientos relacionados con la emisión y uso de documentos tributarios electrónicos, así como la fiscalización y sanciones en el ámbito del comercio electrónico.",3.605,12118,66,12184,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'comercio electrónico' | Contiene 'inicio de actividades' | Contiene 'donaciones',2025,4,6
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf,resolucion,No Relevante,"No cumple reglas de negocio. La normativa se centra en la actualización de una nómina de bienes afectos a un impuesto específico, sin relación directa con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico o PSP.",3.322,1022,79,1101,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 08 del 15 de Enero del 2025,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso8.pdf,resolucion,No Relevante,"La normativa se centra en fijar tablas de valores para vehículos de transporte terrestre, lo cual no se relaciona directamente con los temas de boletas, comprobantes electrónicos, registro de compra, registro de venta, cumplimiento tributario, inicio de actividades, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP. No cumple reglas de negocio.",3.798,1522,87,1609,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 25 del 03 de Abril del 2025,"Instruye sobre el revalúo de bienes raíces ubicados en comunas o sectores de éstas en que se produzca una ampliación en el límite urbano de un instrumento de planificación territorial, en el período comprendido entre dos reavalúos nacionales.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/circulares/2025/circu25.pdf,circular,No Relevante,"La normativa se centra en el revalúo de bienes raíces en relación con la ampliación de límites urbanos y no aborda ninguno de los temas específicos relacionados con el cumplimiento tributario automatizado de una fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, POS, comercio electrónico, o PSP.",3.357,4137,82,4219,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Circular N° 2 del 02 de Enero del 2025,"Imparte instrucciones sobre la información que las entidades financieras deben reportar conforme al nuevo artículo 85 ter del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu2.pdf,circular,Relevante,"La normativa es relevante porque se relaciona directamente con el cumplimiento tributario, específicamente en cuanto a la obligación de las entidades financieras de reportar información sobre abonos en cuentas, lo cual afecta el proceso de fiscalización y cumplimiento automatizado de la fintech. Además, menciona operadores y administradores de medios de pago electrónico, lo que también es un tema relevante para el sistema de cumplimiento normativo automatizado.",5.266,5624,94,5718,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Circular N° 39 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a la Ley sobre Impuesto a las Ventas y Servicios en materia de Impuesto al Valor Agregado en las ventas de bienes muebles ubicados en el extranjero.,Subdireccion Normativa Impuestos Indirectos,https://www.sii.cl/normativa_legislacion/circulares/2025/circu39.pdf,circular,Relevante,"La normativa aborda temas relacionados con el comercio electrónico, operadores de plataformas digitales y el cumplimiento tributario en la venta remota de bienes situados en el extranjero, lo cual es relevante para el sistema de cumplimiento normativo automatizado de la fintech.",4.385,8305,61,8366,Relevante,Contiene 'comercio electrónico' | Contiene 'inicio de actividades',2025,2,4
Circular N° 37 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones incorporadas por la Ley N° 21.713 en el artículo 9° del Código Tributario. Modifica la Circular N° 4 de 2022.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu37.pdf,circular,No Relevante,"La normativa se centra en las instrucciones sobre la representación de contribuyentes ante el Servicio de Impuestos Internos, incluyendo la comparecencia y el mandato para realizar trámites tributarios. No aborda directamente temas como boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, comercio electrónico, o PSP, que son los criterios definidos para clasificar como relevante.",5.171,5348,99,5447,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 01 del 02 de Enero del 2025,Crea registro de pequeños artesanos exonerados de IVA en las ventas de productos que elaboren con materias primas.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso1.pdf,resolucion,No Relevante,"La normativa se centra en la creación de un registro para pequeños artesanos exonerados de IVA, lo cual no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de la fintech. No cumple reglas de negocio.",2.974,1689,65,1754,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 57 del 05 de Mayo del 2025,Otorga condonación sobre los intereses y multas infraccionales en los casos que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso57.pdf,resolucion,No Relevante,"La normativa se centra en la condonación de intereses y multas por retrasos en la declaración de impuestos debido a problemas técnicos en la plataforma del SII. No aborda temas relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores y administradores, comercio electrónico, o PSP.",3.562,1188,87,1275,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Resolución Exenta SII N° 24 del 21 de Febrero del 2025,"MODIFICA RESOLUCIÓN EX. SII N°54 DE 02 MAYO DE 2024, REEMPLAZANDO ORDEN DE SUBROGANTES DE LA SECRETARÍA GENERAL DEL SERVICIO DE IMPUESTOS INTERNOS",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso24.pdf,resolucion,No Relevante,"La normativa se centra en la modificación del orden de subrogantes de la Secretaría General del Servicio de Impuestos Internos, lo cual es un asunto de administración interna y no afecta directamente los temas de cumplimiento tributario automatizado relevantes para la fintech, como boletas, comprobantes electrónicos, registros de compra o venta, medios de pago electrónicos, entre otros.",5.672,935,85,1020,No Relevante,No se encontraron reglas de negocio,2025,0,0
