url,tipo_documento,origen,anno,nombre_archivo,fuente,nombre,descripcion
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso43.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_43_del_06_de_abril_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 43 del 06 de Abril del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Puerto Varas
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso42.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_42_del_06_de_abril_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 42 del 06 de Abril del 2023,"Establece procedimientos de solicitud y emisión de certificados de cumplimiento de obligaciones tributarias, en los casos de cambios de directores, gerente general, accionistas y determinados cambios societarios de casinos de juego."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso41.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_41_del_31_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 41 del 31 de Marzo del 2023,Aprueba Addendum al Convenio de Intercambio de Información y Colaboración entre el Ministerio del Interior y Seguridad Pública y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso40.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_40_del_31_de_marzo_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 40 del 31 de Marzo del 2023,"Establece procedimiento especial para solicitar rebaja de las contribuciones de predios ocupados, ubicados en zonas declaradas en estado de excepción constitucional de emergencia que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso39.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_39_del_30_de_marzo_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 39 del 30 de Marzo del 2023,"Modifica resolución exenta SII Nº 128 de fecha 29.12.2022, en los términos que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso38.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_38_del_27_de_marzo_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 38 del 27 de Marzo del 2023,"Incorpórase a servicio de cooperación técnica, en la nómina de entidades para ser receptora de la carpeta tributaria por mandato."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso37.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_37_del_21_de_marzo_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 37 del 21 de Marzo del 2023,Modifica la resolución Ex. SII N° 30 de fecha 25.03.2022 y aplica lo dispuesto en dicha resolución a la restitución del préstamo tasa cero del artículo 9° de la Ley N° 21.323.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso36.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_36_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 36 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Villarrica.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso35.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_35_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 35 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Natales.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso34.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_34_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 34 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Torres del Paine.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso33.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_33_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 33 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Quilpué.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso32.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_32_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 32 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Yerbas Buenas.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso31.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_31_del_21_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 31 del 21 de Marzo del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Constitución.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso30.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_30_del_16_de_marzo_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 30 del 16 de Marzo del 2023,"Imparte instrucciones sobre postergación de cuotas del impuesto territorial, facilidades de pago mediante convenios especiales y condonación de intereses, conforme lo dispuesto en los numerales 4, 5 y 6 del N° 1 del decreto supremo N° 147, de 2023, del Ministerio de Hacienda, que establece medidas de índole tributaria para las regiones de Ñuble, del Biobío y de la Araucanía."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso29.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_29_del_15_de_marzo_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 29 del 15 de Marzo del 2023,Instruye forma en que se verificará el inicio de las obras para aplicar el régimen transitorio del crédito especial para empresas constructoras y revisión de oficio de la sobretasa del artículo 8° de la Ley N° 17.235
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso28.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_28_del_15_de_marzo_del_2023,Subdireccion De Asuntos Corporativos,Resolución Exenta SII N° 28 del 15 de Marzo del 2023,"Encarga funciones de secretaría general a funcionaria que indica, designa subrogante y deja sin efecto la resolución que señala."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso27.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_27_del_14_de_marzo_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 27 del 14 de Marzo del 2023,"Designa responsables de procesos, delega facultades y deja sin efecto resoluciones que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso26.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_26_del_14_de_marzo_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 26 del 14 de Marzo del 2023,"Exclusión de contribuyentes sin domicilio ni residencia en chile del régimen de tributación simplificada de la ley sobre impuesto a las ventas y servicios, por prestaciones de servicios con contenido ilícito."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso25.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_25_del_09_de_marzo_del_2023,Subdireccion Juridica,Resolución Exenta SII N° 25 del 09 de Marzo del 2023,Delega en el subdirector jurídico la facultad de tramitar las solicitudes de avenimiento extrajudicial del artículo 132 ter del código tributario.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso24.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_24_del_08_de_marzo_del_2023,Subdireccion Desarrollo De Las Personas,Resolución Exenta SII N° 24 del 08 de Marzo del 2023,"Aprueba política institucional de igualdad de género y conciliación de la vida laboral, familiar y personal del servicio de impuestos internos."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso23.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_23_del_03_de_marzo_del_2023,Subdireccion Normativa,Resolución Exenta SII N° 23 del 03 de Marzo del 2023,"Reemplaza anexo I de resolución Ex. SII N°48, de 31 de mayo de 2018."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso22.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_22_del_03_de_marzo_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 22 del 03 de Marzo del 2023,"Establece procedimiento para solicitar condonación de los impuestos que graven los pagos o remesas realizados al exterior, conforme con lo dispuesto en el decreto N° 148, de fecha 08.02.2023, del Ministerio de Hacienda, y delega facultades que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso21.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_21_del_03_de_marzo_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 21 del 03 de Marzo del 2023,Autoriza a emitir diariamente una única boleta electrónica de ventas y servicios en la forma y condiciones que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso20.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_20_del_23_de_febrero_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 20 del 23 de Febrero del 2023,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Macul.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso19.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_19_del_22_de_febrero_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 19 del 22 de Febrero del 2023,"Rectifica en el modo que indica lista anexa de la Res. Ex. N°4, de 2023, complementada por la Res. Ex. N° 12, del 2023."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso18.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_18_del_22_de_febrero_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 18 del 22 de Febrero del 2023,Declara Término De Giro Según Lo Dispuesto En El Inciso Final Del Artículo 69 Del Código Tributario.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso17.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_17_del_17_de_febrero_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 17 del 17 de Febrero del 2023,"Aprueba Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Turismo, el Servicio Nacional de Turismo y el Servicio de Impuestos Internos."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso16.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_16_del_16_de_febrero_del_2023,Subdireccion Normativa,Resolución Exenta SII N° 16 del 16 de Febrero del 2023,Establece Escala De Tasas Conforme Al Precio Internacional De Los Minerales Que Se Indican Y Para Los Efectos Que Se Señalan.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso15.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_15_del_15_de_febrero_del_2023,Subdireccion Juridica,Resolución Exenta SII N° 15 del 15 de Febrero del 2023,Delega Facultad Que Indica En El Funcionario Que Se Individualiza
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso14.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_14_del_10_de_febrero_del_2023,Subdireccion Juridica,Resolución Exenta SII N° 14 del 10 de Febrero del 2023,Designa Secretario General Subrogante
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso13.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_13_del_09_de_febrero_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 13 del 09 de Febrero del 2023,Modifica la resolución exenta SII N°103 de 31 de agosto de 2021.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso12.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_12_del_08_de_febrero_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 12 del 08 de Febrero del 2023,"Complementa lista anexa de la resolución exenta N°4, de 2023."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso11.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_11_del_02_de_febrero_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 11 del 02 de Febrero del 2023,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismos públicos que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso10.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_10_del_27_de_enero_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 10 del 27 de Enero del 2023,Establece procedimiento para declarar y pagar o suspender la contribución para el desarrollo regional regulada en el artículo trigésimo segundo de la Ley N° 21.210.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso9.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_09_del_27_de_enero_del_2023,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 09 del 27 de Enero del 2023,"Instruye sobre forma y plazo para declarar y pagar las retenciones que las entidades que se indican, deberán realizar para el pago del préstamo tasa cero para pensionados bajo la modalidad de renta vitalicia establecido en el inciso quinto artículo 9° de la Ley N° 21.323."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso8.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_08_del_25_de_enero_del_2023,Subdireccion Juridica,Resolución Exenta SII N° 08 del 25 de Enero del 2023,"Designa secretario titular y suplente en tribunal especial de alzada de los bienes raíces de la segunda serie, con jurisdicción en el territorio de la ilustrísima corte de apelaciones de San Miguel."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso7.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_07_del_25_de_enero_del_2023,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 07 del 25 de Enero del 2023,Aprueba Addendum al Convenio Intercambio de Información y Colaboración entre la Dirección de Presupuestos y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso6.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_06_del_23_de_enero_del_2023,Direccion De Grandes Contribuyentes,Resolución Exenta SII N° 06 del 23 de Enero del 2023,"Modifica nómina de Grandes Contribuyentes establecida en la Resolución Ex. SII N° 142, de fecha 30 de diciembre de 2021."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso5.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_05_del_16_de_enero_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 05 del 16 de Enero del 2023,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar."
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso4.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_04_del_16_de_enero_del_2023,Subdireccion De Avaluaciones,Resolución Exenta SII N° 04 del 16 de Enero del 2023,Fija lista de valores de vehículos motorizados para los fines que señala.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso3.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_03_del_12_de_enero_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 03 del 12 de Enero del 2023,Autoriza a emitir mensualmente una única boleta electrónica de ventas y servicios en la forma y condiciones que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso2.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_02_del_10_de_enero_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 02 del 10 de Enero del 2023,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.
https://www.sii.cl/normativa_legislacion/resoluciones/2023/reso1.pdf,resolucion,resoluciones_2023.csv,2023,resolución_exenta_sii_n_01_del_09_de_enero_del_2023,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 01 del 09 de Enero del 2023,"Exime a Claro Chile SPA de la obligación de timbraje de pagarés establecida en el artículo 17 inciso 2° del D.I. N° 3.475 de, 1980 y fija requisitos en su reemplazo."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso144.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_144_del_31_de_diciembre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 144 del 31 de Diciembre del 2021,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso143.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_143_del_30_de_diciembre_del_2021,Subdireccion De Avaluaciones,Resolución Exenta SII N° 143 del 30 de Diciembre del 2021,Fija valores de terrenos y construcciones para el reavalúo de los bienes raíces de la segunda serie no agrícola.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso142.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_142_del_30_de_diciembre_del_2021,Direccion De Grandes Contribuyentes,Resolución Exenta SII N° 142 del 30 de Diciembre del 2021,Fija Nómina De Grandes Contribuyentes
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso141.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_141_del_30_de_diciembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 141 del 30 de Diciembre del 2021,"Fija Nóminas De Agentes Retenedores Y De Contribuyentes Sujetos A Retención, Conforme A Resolución Ex. Sii N° 42, De 30 De Abril De 2018, Que Dispuso El Cambio De Sujeto Para El Cumplimiento De Iva."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso140.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_140_del_28_de_diciembre_del_2021,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 140 del 28 de Diciembre del 2021,Aprueba Convenio de Intercambio de Información y Colaboración entre el Servicio de Cooperación Técnica y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso139.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_139_del_20_de_diciembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 139 del 20 de Diciembre del 2021,Instruye sobre facultades de los funcionarios fiscalizadores para efectuar actuaciones propias de su cargo relacionadas a la aplicación y fiscalización de declaraciones de los impuestos establecidos en la Ley N° 16.271 efectuadas a través del Form. N° 4412.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso138.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_138_del_20_de_diciembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 138 del 20 de Diciembre del 2021,"Instruye forma de declaración y pago de los impuestos establecidos en la Ley N° 16.271, sobre impuesto a las herencias, asignaciones y donaciones, y la obligación de informar del artículo 18 Nº 8, de la misma Ley."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso137.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_137_del_20_de_diciembre_del_2021,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 137 del 20 de Diciembre del 2021,Aprueba Convenio de Intercambio de Información y Colaboración entre la Subsecretaría de Desarrollo Regional y Administrativo y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso136.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_136_del_20_de_diciembre_del_2021,Subdireccion De Desarrollo De Personas,Resolución Exenta SII N° 136 del 20 de Diciembre del 2021,"Reorganiza las unidades que conforman el departamento Subdirección de Desarrollo de Personas, establece funciones, ámbito de competencia y deja sin efecto Res. Ex SII Nº 13, 2016 Y Res. Ex. SII Nº 77, 2017."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso135.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_135_del_10_de_diciembre_del_2021,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 135 del 10 de Diciembre del 2021,Aprueba Convenio de Colaboración entre el Servicio de Impuestos Internos y la Subsecretaría del Trabajo.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso134.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_134_del_01_de_diciembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 134 del 01 de Diciembre del 2021,Instruye sobre obligación de informar la inscripción y transferencia de activos intangibles sujetos al régimen de depreciación instantánea del artículo vigésimo segundo transitorio bis de la Ley N° 21.210.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso133.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_133_del_30_de_noviembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 133 del 30 de Noviembre del 2021,Establece procedimiento para el aviso de pérdida de domicilio y residencia en Chile y cumplir con la obligación establecida en el artículo 103 de la Ley sobre Impuesto a la Renta.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso132.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_132_del_26_de_noviembre_del_2021,Subdireccion De Desarrollo De Personas,Resolución Exenta SII N° 132 del 26 de Noviembre del 2021,Delega facultades que indica en materias de personas. Refunde y deja sin efecto resoluciones que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso131.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_131_del_19_de_noviembre_del_2021,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 131 del 19 de Noviembre del 2021,Aprueba convenio de intercambio de información y colaboración entre la unidad de análisis financiero y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso130.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_130_del_15_de_noviembre_del_2021,Subdireccion De Administracion,Resolución Exenta SII N° 130 del 15 de Noviembre del 2021,Aprueba Convenio de Colaboración entre Secretaría y Administración General del Ministerio de Hacienda y Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso129.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_129_del_15_de_noviembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 129 del 15 de Noviembre del 2021,"Establece procedimiento de tasación de IVA del artículo 20 del D.I. N° 825 de 1974, Ley sobre Impuesto a las Ventas y Servicios."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso128.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_128_del_11_de_noviembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 128 del 11 de Noviembre del 2021,"Fija plazo para la presentación de declaraciones juradas que se indican, para el año tributario 2022."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso127.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_127_del_11_de_noviembre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 127 del 11 de Noviembre del 2021,Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso126.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_126_del_10_de_noviembre_del_2021,Subdireccion Juridica,Resolución Exenta SII N° 126 del 10 de Noviembre del 2021,Delega facultad que indica en la funcionaria que se individualiza.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso125.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_125_del_08_de_noviembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 125 del 08 de Noviembre del 2021,Destrucción de productos alimenticios cuya comercialización se ha vuelto inviable; y forma de acreditar la destrucción no voluntaria.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso124.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_124_del_05_de_noviembre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 124 del 05 de Noviembre del 2021,Fija plazo para acompañar la información solicitada y el plazo máximo dentro del cual el servicio realizará el examen o análisis respectivo en virtud del artículo 60 del código tributario.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso123.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_123_del_02_de_noviembre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 123 del 02 de Noviembre del 2021,"Establece requisitos para la emisión de guías de despacho y facturas, de los contribuyentes que indica."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso122.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_122_del_29_de_octubre_del_2021,Subdireccion De Administracion,Resolución Exenta SII N° 122 del 29 de Octubre del 2021,Delega facultad en las jefaturas que indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso121.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_121_del_26_de_octubre_del_2021,Subdireccion De Fiscalizacion,Resolución Exenta SII N° 121 del 26 de Octubre del 2021,Corrige error de transcripción en la resolución exenta SII N° 110 de 2021.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso120.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_120_del_15_de_octubre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 120 del 15 de Octubre del 2021,"Exime a sociedad protectora de ciegos santa lucia, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que se señalan."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso119.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_119_del_15_de_octubre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 119 del 15 de Octubre del 2021,"Exime a instituciones que indica, de la obligación de timbraje en la emisión de certificados por donaciones y fija requisitos que se señalan."
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso118.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_118_del_15_de_octubre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 118 del 15 de Octubre del 2021,Dispone cierre de la central metropolitana de timbraje e instruye sobre autorización de documentos tributarios de contribuyentes que se indica.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso117.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_117_del_14_de_octubre_del_2021,Subdireccion De Gestion Estrategica Y Estudios Tributarios,Resolución Exenta SII N° 117 del 14 de Octubre del 2021,Aprueba Convenio de Intercambio de Información y Colaboración entre el Servicio de Tesorerías y el Servicio de Impuestos Internos.
https://www.sii.cl/normativa_legislacion/resoluciones/2021/reso116.pdf,resolucion,resoluciones_2021.csv,2021,resolución_exenta_sii_n_116_del_12_de_octubre_del_2021,Subdireccion De Asistencia Al Contribuyente,Resolución Exenta SII N° 116 del 12 de Octubre del 2021,Autoriza a proceder conforme al modelo de operación de contabilidad electrónica a los contribuyentes que señala.
