nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf,resolucion,Relevante,"La nueva normativa se centra en los parámetros de cooperación efectiva durante el proceso de recopilación de antecedentes para la collection de impuestos, lo cual directly afecta la 'cumplimiento tributario'. Aunque no aborda todos los temas específicos como comprobante electrónico o registro de compra, su relevancia está en cómo regulan las condiciones bajo las cuales la cooperación se considera efectiva, lo cual puede influir en los sistemas de compliance automatizado de una fintech al asegurar que sus procesos cumplan con las normas establecidas por el gobierno.",50.874,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 41 del 03 de Abril del 2025,Dispone forma de suscripción de la declaración jurada exigida por las circulares n° 39 de 1991 y n° 27 de 2007.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso41.pdf,resolucion,Relevante,"La nueva normativa se centra en los procedimientos de fiscalización y la aplicación de impuestos durante importaciones y exportaciones, lo cual es directly relevant para una fintech que gestiona transacciones internacionales. Aunque no se centra directamente en los sistemas de cumplimiento automatizado, los cambios afectan procesos legales que son parte del operativo de una empresa que utiliza sistemas de compliance automático, especialmente relacionados con la fiscalización y el manejo de documentos electrónicos.",32.129,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 36 del 20 de Marzo del 2025,Aprueba convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil.,Subdireccion Desarrollo De Las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso36.pdf,resolucion,No relevante,"La nueva normativa se centra en el establecimiento de convenios entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil, con fines administrativos de formación y coordinación. No se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado de una fintech, como boletas, comprobante electrónicos o medios de pago.",15.153,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 16 del 30 de Enero del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso16.pdf,resolucion,No relevante,"La nueva normativa se centra en el juzgamiento de un caso concreto y no menciona nothing sobre los temas definidos como relevantes para el sistema de cumplimiento tributario automatizado, como boletas, comprobante electrónicos, registro de compra, etc.",22.085,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 39 del 27 de Marzo del 2025,"Actualiza nómina de bienes afectos contenida en la Resolución Ex. N° 127 de 2024, según lo establecido en el artículo 9 de la Ley N° 21.420.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso39.pdf,resolucion,No relevante,"La nueva normativa se centra en ajustes legales sobre impuestos y nóminas específicos de bienes como helicópteros, aviones, yates y automóviles, sin tratar directamente sobre los temas definidos para el sistema de cumplimiento tributario automatizado, como boletas, comprobante electrónicos, registro de compra o venta, cumplimiento tributario, etc.",25.663,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 4 del 09 de Enero del 2025,Tablas de impuesto único de segunda categoría para el mes de febrero de 2025 e información adicional relacionada con dicho tributo,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu4.pdf,circular,Relevante,"El nuevo normativo se centra en la determinación de tasas de customs duty para productos importados del China, lo cual directly afecta el cálculo de declaraciones de customs. Como resultado, es relevante para el proceso de declaración de customs ya que implica calcular las tasas específicas basadas en grupos de productos y cantidades, lo cual es esencial para la compliance y la cálida de la declaración.",29.112,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 32 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Chile Chico.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso32.pdf,resolucion,No relevante,"La nueva normativa se centra en el acceso a servicios de interoperabilidad cartografía digital (SII-Mapas) y la protección de datos, que no se relacionan directamente con los temas definidos como relevantes para el sistema de cumplimiento tributario automatizado, como boletas, comprobante electrónico, registro de compra o venta, comercio electrónico, etc.",30.877,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 32 del 17 de Abril del 2025,"Refunde e imparte instrucciones en materia de término de giro, incorporando las modificaciones introducidas al Código Tributario por la Ley N°21.713, en lo pertinente. Deroga parcialmente la Circular N°66, de 1998; Circular N° 30, de 10 de mayo 2016 y Circular N°41, de 2 de julio de 2021, en la parte que se indica.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu32.pdf,circular,Relevante,"Los plazos y presunciones establecidos en el documento son relevantes para la correcta aplicación del código tributario Argentino, asegurando que los derechos legales de los contribuyentes se respeten y protejan. La ajustación de los plazos y la presunción legal son esenciales para evitar circunstancias injustas y garantizar la justicia tributaria.",36.104,0,0,0,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf,resolucion,Relevante,"El documento aborda temas directamente relacionados con la aplicación de intereses moratorios en el contexto de los impuestos, incluyendo cómo determinar tasas de interés, cómo se aplican las tasas al liquidar deudas con plazos de vencimiento anteriores a ciertos periodos, y cómo se distribuyen los intereses. Además, se mencionan procesos para determinar la relevantidad de las deudas y la pubilicación en diarios oficiales, lo cual es fundamental para garantizar transparencia y claridad legal.",38.398,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf,resolucion,No relevante,"La nueva normativa se centra en la operación del Banco Santander Chile como agente retenedor de impuestos en ventas y servicios, y en la emisión de facturas con los impuestos retenidos. Mientras que afecta a las operaciones de la empresa financiera, no se relaciona directamente con los temas específicos del sistema de cumplimiento normativo automatizado (como boletas, comprobante electrónicos, registro de compra, etc.) que se han establecido como relevantes para el sistema.",30.108,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 07 del 15 de Enero del 2025,Fija lista de valores de vehículos motorizados para los fines que señala.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso7.pdf,resolucion,No relevante,"La nueva normativa se centra en la determinación de precios de vehículos motorizados para la exención tributaria, lo cual no afecta directamente a los sistemas de cumplimiento tributario automatizado de una fintech. No se relacionan con temas como boletas, comprobante electrónicos, registro de compra o venta, cumplimiento tributario, etc., por lo que no es relevante para el sistema en cuestión.",24.787,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 28 del 10 de Abril del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril de 2025 y el 9 de mayo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu28.pdf,circular,No relevante,"La nueva normativa se centra en determinar los valores diarios de la unidad de fomento para un período específico relacionado con las operaciones de crédito de dinero. No se relaciona directamente con los temas definidos como relevantes, como boletas, comprobante electrónicos, registro de compra o venta, cumplimiento tributario, medios de pago, POS, operadores y comercio electrónico. Por lo tanto, no es relevante para el sistema de cumplimiento normativo automatizado de una fintech.",19.315,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 41 del 09 de Mayo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo de 2025 y el 9 de junio de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu41.pdf,circular,No relevante,"La nueva normativa se centra en operaciones de crédito y valor de la unidad de fomento, no directamente relacionada con los temas establecidos como boletas, comprobante electrónico, registro de compra o venta, etc.",21.251,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 15 del 30 de Enero del 2025,Identifica personal que señala el Artículo 14 del DS N°661/2024 que aprueba reglamento de compras públicas.,Subdireccion De Administracion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso15.pdf,resolucion,No relevante,"El documento proporcionado es extenso y detallado con información sobre direcciones regionales e individuos, pero carece de contexto específico sobre qué se está pidiendo o qué se necesita del mismo. Sin más detalles, no es posible determinar su relevancia o si cumple con las expectativas de privacidad o transparencia.",45.449,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 43 del 04 de Abril del 2025,Regula procedimiento para el ejercicio de la facultad de acceso a la información bancaria de que tratan los artículos 62 y 62 bis del código tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso43.pdf,resolucion,No relevante,"La nueva normativa se centra en los procedimientos internos del SII para acceder a información bancaria, lo cual no afecta directamente el sistema de cumplimiento tributario o la integración con sistemas externos como comercio electrónico.",28.49,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 35 del 20 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de El Quisco.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso35.pdf,resolucion,No relevante,"La nueva normativa se centra en el acceso a servicios de interoperabilidad cartografía digital (SII-Mapas) para las municipalidades, facilitando el acceso a mapas y datos de predios. Sin embargo, no se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado, como boletas, comprobante electrónicos, registro de compra_venta, cumplimiento tributario, etc. Por lo tanto, no es relevante en este contexto.",28.513,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 42 del 03 de Abril del 2025,Fija procedimiento simplificado para otorgar rut a contribuyentes no domiciliados ni residentes en chile,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso42.pdf,resolucion,Relevante,"La creación de una Gregory's Linea de crédito en Chile con una tarjeta global y una localizada podría ser relevante para empiricals que buscan expandir su operations a Chile, ofreciendo una solución sencilla y eficiente para gestionar créditos a nivel nacional. Sin embargo, el uso intensivo de una base de datos global con autenticación multi-vendor podría implicar problemas de control de riesgos y trazos, lo cual podría generary insidiosos costos adicionales para las empresas que utilicen este servicio.",48.805,0,0,0,No Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'inicio de actividades',2025,2,2
Circular N° 13 del 07 de Febrero del 2025,"Imparte instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu13.pdf,circular,Relevante,"La nueva normativa se centra en instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713, que afecta el proceso de autodenuncia y la rectificación de declaraciones de impuestos. Esto es directamente relevante para el sistema de cumplimiento tributario automatizado, ya que maneja procesos específicos de declaración, rectificación y pagos, los cuales son esenciales para la operación efectiva de una fintech.",33.297,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 04 del 09 de Enero del 2025,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso4.pdf,resolucion,Relevante,"La nueva normativa se centra en el término de suspension de actividades según las condiciones del código tributario, lo cual afecta a los operadores y administradores. También menciona la declaración de casos a través de una página web, lo que relaciona con procesos automatizados necesarios para la compliance de la finanzas.",19.856,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 36 del 30 de Abril del 2025,Imparte instrucciones sobre las normas incorporadas por la Ley N° 21.713 en el Código Tributario en materia de cooperación eficaz y denunciante anónimo.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu36.pdf,circular,No relevante,"La nueva normativa se centra en la Cooperación Eficaz y Den unción Anónima, afectando a los contribuyentes y los operadores de servicios de procesamiento de pagos (PSP). No se relaciona directamente con los temas definidos como relevantes para el sistema de cumplimiento tributario automatizado, como boletas, comprobante electrónico, registro de compra_venta, etc.",31.906,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 38 del 30 de Abril del 2025,"Imparte instrucciones sobre la obtención de rol único tributario y aviso de inicio de actividades. Deja sin efecto las Circulares N° 31 de 2007 y N° 7 de 2008. Complementa y modifica las Circulares N° 31 de 2014, N° 58 de 2015, N° 41 de 2021 y N° 24 de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/circulares/2025/circu38.pdf,circular,Relevante,"El documento es relevante porque aborda temas legales específicos como tributes, procesos administrativos, multas, plazos de prescripción y sanciones. Proporciona instrucciones claras sobre cómo informar de actividades económicas, la imposición de tributes y las condiciones bajo las cuales se exime de ciertas obligaciones. También menciona procesos como la solicitud de créditos o préstamos, lo cual es relevante para entidades que buscan financiar sus operaciones.",33.829,0,0,0,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 21 del 21 de Febrero del 2025,"IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTO DE DESIGNACIÓN DE APODERADO DE GRUPO EMPRESARIAL, DE ACUERDO CON EL N° 14 DEL ART. 8 DEL CODIGO TRIBUTARIO",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso21.pdf,resolucion,No relevante,"La nueva normativa se centra en el designación del apoderado de grupo empresarial y sus procedimientos para informar al servicio, lo cual no directly afecta los temas relacionados con el cumplimiento tributario automatizado de una fintech.",23.395,0,0,0,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,3,3
Resolución Exenta SII N° 11 del 17 de Enero del 2025,Dispone cambio de sujeto de derecho del IVA en las ventas de Berries. Deja sin efecto las Resoluciones Ex. SII N° 55 de 2005 y N° 58 de 2006.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso11.pdf,resolucion,Relevante,"La nueva normativa se centra en el cambio del sujeto de derecho del IVA para las exportaciones de berries, lo cual afecta cómo se calcula y se restringe el impuesto. Esto es directly relevant para el sistema ya que involucra ajustes en la application de tributes y la compliance con procesos legales, lo que requiere actualización en la gestión de declaraciones y recogidas fiscales.",27.937,0,0,0,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 03 del 07 de Enero del 2025,"Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica. Modifica la Resolución N°80, de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso3.pdf,resolucion,Relevante,"La nueva normativa se centra en la autorización de organizaciones públicas como receptores electrónicos de documentos tributarios, actualizando y refiniendo los procedimientos establecidos. Esto directly afecta el cumplimiento automatizado de procesos legales en el contexto de una fintech, ya que involucra la operación efectiva de sistemas relacionados con los boletas, comprobante electrónicos y la gestión de actividades tributarias.",19.305,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 05 del 09 de Enero del 2025,"Establece forma y plazo de presentación de la declaración jurada para información de abonos recibidos, conforme al Artículo 85 ter del Código Tributario.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso5.pdf,resolucion,Relevante,"La nueva normativa se centra en la reportación automática de abonos recibidos, lo cual es crítico para un sistema de cumplimiento tributario. Esto afecta directamente las operaciones deчет, la gestión de transacciones y la sostenibilidad financiera del Fintech, necesitando una integración robusta en el sistema para manejar y informar de manera automática los abonos according to the thresholds and forms specified.",38.688,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf,resolucion,Relevante,"La nueva normativa se centra en la implementación de mecanismos para garantizar el cumplimiento del deber de reserva tributario, lo cual es directly relevante al sistema de cumplimiento automatizado de una fintech. Trata sobre la extension de las obligaciones de reserva a functionarios externos y los procedimientos para denunciar y resolver violaciones, lo que afecta directamente al operador de la empresa y sus sistemas de control de flujo tributario.",31.527,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 20 del 20 de Febrero del 2025,"AUTORIZA A SERVICIOS DE DESARROLLO NUTRE SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso20.pdf,resolucion,Relevante,"La nueva normativa se centra en la emisión de boletas de servicios de ingreso a espectáculos públicos, lo cual claramente afecta el proceso de emisión de documentos legales y, por ende, el cumplimiento tributario. Esto direcly implica procesos relacionados con los sistemas de cumplimiento normativo automatizado, especialmente en el contexto de la emisión de boletas, un tema definido en los requisitos del sistema.",29.922,0,0,0,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 14 del 30 de Enero del 2025,"Autoriza a empresa de correos de chile, Rut N° 60.503.000-9, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso14.pdf,resolucion,No relevante,"La nueva normativa se centra en la autorización de una empresa de correo para retener impuestos, afectando a los agenciados que prestan servicios. Mientras que esto influye en el flujo de impuestos y el manejo de facturas, no se relaciona directamente con los temas específicos del sistema de cumplimiento tributario automatizado, como boletas, comprobante electrónicos o registro de compra/venta.",31.039,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 27 del 10 de Abril del 2025,Tablas de impuesto único de segunda categoría para el mes de mayo de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu27.pdf,circular,No relevante,"El normativo se centra en cálculos de impuestos específicos (IUSC) y no en procesos de compliance automático relacionados con la finanzas, transacciones o sistemas de pagos. No se mencionan temas como boletas, comprobante electrónico, registro de compra, etc., que son relevantes para el sistema de automatización del cumplimiento.",32.289,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 29 del 10 de Abril del 2025,"Informa porcentaje de reajuste a aplicar a los impuestos anuales a la renta a declarar y pagar en el año tributario 2025, de acuerdo con lo dispuesto en el artículo 72 de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu29.pdf,circular,No relevante,"La nueva normativa se centra en el ajuste de tasas tributarias basadas en un cambio en el Índice de Precios al Consumidor, afectando pagos realizados en años anteriores. No relaciona directamente con procesos como boletas, comprobante electrónicos, registro de compra o venta, ni con la gestión automática del cumplimiento tributario, lo que lo hace irrelevante para el sistema de automatización de la fintech.",19.67,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 16 del 10 de Febrero del 2025,Informa datos relacionados con la aplicación del sistema de corrección monetaria. Cotizaciones de monedas de oro al 31.12.2024. Complementa Circular N° 9 de 2025.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu16.pdf,circular,No relevante,"La nueva normativa se centra en el sistema de corrección monetaria y las cotizaciones de monedas de oro, lo cual no está relacionado con los temas definidos como relevantes para el sistema de cumplimiento tributario automatizado.",15.374,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 33 del 13 de Marzo del 2025,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso33.pdf,resolucion,No relevante,"La nueva normativa se centra en el impuesto a la renta y establece escalas de tasas basadas en precios del cobre, oro y plata. No se mencionan temas específicos como boletas, comprobante electrónico, registro de compra o venta, lo que no directly afecta al sistema de cumplimiento tributario automatizado de una fintech.",33.238,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 33 del 17 de Abril del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los números 4, 6, 9, 10, 12, 17, 22 y 27 del artículo 97 del Código Tributario. Modifica las Circulares N° 63 de 2001 y N° 34 de 2022.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu33.pdf,circular,No relevante,"Las regulaciones del código tributario se centran en prevenir fraudes, defraudar al fisco y evitar la declaración de actividades ilegales. Mientras que algunas secciones son relevantes para proteger a la administración tributaria y prevenir malintenciones, otras no están directamente relacionadas con los aspectos operativos de una empresa o business, lo que las hace menores en relevancia al contexto de un negocio.",36.905,0,0,0,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'comercio electrónico' | Contiene 'inicio de actividades' | Contiene 'donaciones',2025,4,6
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf,resolucion,No relevante,"La nueva normativa se centra en ajustes legales sobre bienes específicos y nóminas, sin relacionarse directamente con los temas definidos como relevantes para el sistema de cumplimiento tributario automatizado de una fintech.",25.94,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 08 del 15 de Enero del 2025,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso8.pdf,resolucion,No relevante,"La nueva normativa se centra en la valuación de vehículos para cálculos tributarios, lo cual no afecta directamente el sistema de cumplimiento automatizado de una fintech que se enfoca en procesos legales y operativos relacionados con el manejo de pagos y transacciones.",19.124,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 25 del 03 de Abril del 2025,"Instruye sobre el revalúo de bienes raíces ubicados en comunas o sectores de éstas en que se produzca una ampliación en el límite urbano de un instrumento de planificación territorial, en el período comprendido entre dos reavalúos nacionales.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/circulares/2025/circu25.pdf,circular,Relevante,"El documento aborda temas legales y fiscales relevantes, como la modificación de normas sobre impuesto territorial, reavaluaciones de bienes raíces, cálculos de impuestos y ajustes suaves. Estos aspectos son relevantes para una empresa que opere en Chile, ya que afectan la imposición de impuestos, la evaluación de bienes raíces y la planificación financiera. Sin embargo, los detalles técnicos sobre planificación territorial no están directamente relacionados con las decisiones operativas de una empresa, por lo que su relevancia está limitada a la extentión legal del servicio de impuestos.",50.561,0,0,0,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
Circular N° 2 del 02 de Enero del 2025,"Imparte instrucciones sobre la información que las entidades financieras deben reportar conforme al nuevo artículo 85 ter del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu2.pdf,circular,Relevante,"La circular trata sobre la reportación de abonos realizados a titulares, lo cual es relevante para proteger a los tributarios y prevenir manipulaciones. Incluye normas claras sobre cómo informar al servicio del tributo, limitando las cuentas que se deben reportar, lo que ajuda a mantener la integridad de los procesos fiscales. La posibilidad de sanciones si no se cumplen con las instrucciones también es relevante para evitar fraudes y mala undestanding en el sector financiero.",34.081,0,0,0,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Circular N° 39 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a la Ley sobre Impuesto a las Ventas y Servicios en materia de Impuesto al Valor Agregado en las ventas de bienes muebles ubicados en el extranjero.,Subdireccion Normativa Impuestos Indirectos,https://www.sii.cl/normativa_legislacion/circulares/2025/circu39.pdf,circular,Relevante,"El caso menciona bienes adquiridos en el extranjero con un valor inferior a $500, importaciones sin aranceles y de tipo cultural, y ventas en el extranjero, lo cual cumplen con las disposiciones del inciso 18 del artículo 4 de la ley n°21713, que exenta a tales importaciones y ventas si su valor no supera $500.",36.815,0,0,0,Relevante,Contiene 'comercio electrónico' | Contiene 'inicio de actividades',2025,2,4
Circular N° 37 del 30 de Abril del 2025,Imparte instrucciones sobre las modificaciones incorporadas por la Ley N° 21.713 en el artículo 9° del Código Tributario. Modifica la Circular N° 4 de 2022.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu37.pdf,circular,Relevante,"Los procesos descritos en el documento son legales y transparentes, ya que establecen pasos claros para la actuación de los contribuyentes y representantes digitales, incluyendo la necesidad de autorización y la ratificación de mandatos. No se menciona la violación de privacidad ni la manipulación de información confidencial, lo que sugiere que estos procesos son legales y transparentes.",29.234,0,0,0,No Relevante,Contiene Artículo 68 del Código Tributario,2025,1,1
Resolución Exenta SII N° 01 del 02 de Enero del 2025,Crea registro de pequeños artesanos exonerados de IVA en las ventas de productos que elaboren con materias primas.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso1.pdf,resolucion,No relevante,"La nueva normativa se centra en la creación de un registro para artesanos pequeños exonerados del IVA, lo cual no afecta directamente los procesos de cumplimiento tributario automatizado en un sistema de finanzas Digitales. No se relaciona con temas como boletas, comprobante electrónicos, registro de compra_venta, operadores y administradores, comercio electrónico o medios de pago electrónicos, por lo que no es relevante para el sistema propuesto.",28.852,0,0,0,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 57 del 05 de Mayo del 2025,Otorga condonación sobre los intereses y multas infraccionales en los casos que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso57.pdf,resolucion,No relevante,"La nueva normativa se centra en procesos legales y técnicos relacionados con la declaración de impuestos anuales a la renta, el uso de plataformas tecnológicas y el manejo de retrasos, pero no se directly relaciona con los temas definidos como relevantes para el sistema de cumplimiento normativo automatizado, como reglas sobre transacciones, facturas, comercio electrónico o PSFs.",31.565,0,0,0,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
