nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Resolución Exenta SII N° 12 del 17 de Enero del 2025,"Establece la obligación de entregar representación impresa o virtual de la boleta electrónica y del comprobante de pago electrónico, en las condiciones que se indican.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso12.pdf,resolucion,Relevante,"La normativa establece obligaciones específicas sobre la entrega de la representación impresa o virtual de la boleta electrónica y del comprobante de pago electrónico, modificando procedimientos generales de emisión y entrega de estos documentos. Esto afecta directamente los procesos de cumplimiento tributario automatizado de la fintech, especialmente en lo relativo a boletas, comprobantes electrónicos, medios de pago electrónicos y POS.",2.42,1911,86,1997,Relevante,Contiene 'cumplimiento tributario' | Contiene 'boletas electrónicas',2025,2,3
Resolución Exenta SII N° 44 del 07 de Abril del 2025,Instruye sobre forma de documentar e identificar al pagador en las operaciones de venta conforme al artículo 92 ter del código tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso44.pdf,resolucion,Relevante,"La resolución instruye sobre la forma de documentar e identificar al pagador en operaciones de venta, estableciendo obligaciones específicas respecto a la emisión de boletas electrónicas, el registro de ventas, la individualización del pagador y el uso de medios de pago electrónicos. Modifica procesos generales de cumplimiento tributario automatizado para la fintech, afectando directamente los sistemas de emisión de boletas, registro de ventas y medios de pago electrónicos.",2.089,1933,100,2033,Relevante,Contiene 'pagos electrónicos' | Contiene 'boletas electrónicas',2025,2,5
Resolución Exenta SII N° 78 del 26 de Junio del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Peñalolén.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso78.pdf,resolucion,No Relevante,"La normativa autoriza el acceso a servicios de cartografía digital para una municipalidad y regula el uso de información territorial, sin tratar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.02,2103,86,2189,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 31 del 17 de Abril del 2025,"Imparte instrucciones acerca de las normas incorporadas en el Código Tributario por las Leyes N° 21.713 y N° 21.716, en materia de medidas antielusión. Deja sin efecto la Circular N° 65 de 2015.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu31.pdf,circular,No Relevante,"La Circular N° 31 del 17 de Abril del 2025 imparte instrucciones sobre normas antielusión y procedimientos de fiscalización y sanción en materia de abuso o simulación de actos jurídicos para efectos tributarios. Si bien trata sobre cumplimiento tributario en sentido amplio, no regula ni modifica directamente procesos, obligaciones o sistemas relacionados con boletas, comprobantes electrónicos, registros de compra/venta, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP, ni afecta el cumplimiento automatizado de la fintech en los temas definidos. Se centra en procedimientos generales de fiscalización y sanción por elusión, no en los procesos operativos o documentales relevantes para el sistema de cumplimiento normativo automatizado de la fintech.",5.335,16418,165,16583,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 76 del 26 de Junio del 2025,"Fija nóminas de agentes retenedores y de contribuyentes sujetos a retención, conforme a resolución Ex. SII N° 42, de 30 de abril de 2018, que dispuso el cambio de sujeto para el cumplimiento de IVA.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso76.pdf,resolucion,No Relevante,"La resolución fija nóminas específicas de agentes retenedores y contribuyentes sujetos a retención, sin modificar procesos generales ni introducir cambios normativos sobre boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. Solo actualiza listados individuales, lo que no afecta directamente el sistema automatizado de cumplimiento de la fintech.",2.486,1378,98,1476,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 15 del 10 de Febrero del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de febrero de 2025 y el 9 de marzo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu15.pdf,circular,No Relevante,"No cumple reglas de negocio. La normativa solo publica el valor de la Unidad de Fomento para un período específico y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP.",2.992,1039,76,1115,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 31 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de La Unión.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso31.pdf,resolucion,No Relevante,"La normativa autoriza el acceso a servicios de cartografía digital para una municipalidad y regula el uso de información territorial, sin abordar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",1.973,2093,80,2173,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 20 del 10 de Marzo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de marzo de 2025 y el 9 de abril de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu20.pdf,circular,No Relevante,"La normativa se limita a publicar la tabla de valores de la Unidad de Fomento para un período específico y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.186,1161,80,1241,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 8 del 28 de Enero del 2025,Informa tabla de cálculos de reajustes y multas para el mes de febrero 2025.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu8.pdf,circular,No Relevante,"La circular informa tablas de reajustes y multas aplicables a impuestos adeudados, sin modificar ni referirse directamente a procesos de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Solo actualiza valores de referencia y no afecta procesos generales de cumplimiento automatizado de la fintech.",2.211,1625,91,1716,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf,resolucion,No Relevante,"La normativa establece parámetros para la cooperación eficaz en procedimientos sancionatorios por delitos tributarios, pero no regula ni modifica procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",3.755,1400,79,1479,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 41 del 03 de Abril del 2025,Dispone forma de suscripción de la declaración jurada exigida por las circulares n° 39 de 1991 y n° 27 de 2007.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso41.pdf,resolucion,No Relevante,"La normativa regula la forma de suscripción de declaraciones juradas para operaciones de importación y compraventa de divisas, enfocándose en la documentación exigida para el pago de impuestos asociados a importaciones y zonas francas. No trata explícitamente temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general de la fintech, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Por tanto, no cumple con los criterios definidos para ser relevante para el sistema de cumplimiento normativo automatizado de la fintech.",3.866,1554,128,1682,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 36 del 20 de Marzo del 2025,Aprueba convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil.,Subdireccion Desarrollo De Las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso36.pdf,resolucion,No Relevante,"La normativa aprueba un convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil relacionado con programas de formación y capacitación, sin modificar ni establecer procesos generales vinculados a boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.113,763,90,853,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 16 del 30 de Enero del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso16.pdf,resolucion,No Relevante,"No cumple reglas de negocio; la normativa se limita a delegar una facultad de representación en un juicio laboral específico y no trata temas relacionados con cumplimiento tributario automatizado, boletas, comprobantes electrónicos, registros, medios de pago, POS, comercio electrónico ni PSP.",2.058,876,68,944,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 39 del 27 de Marzo del 2025,"Actualiza nómina de bienes afectos contenida en la Resolución Ex. N° 127 de 2024, según lo establecido en el artículo 9 de la Ley N° 21.420.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso39.pdf,resolucion,No Relevante,"La normativa se limita a actualizar la nómina de bienes afectos a un impuesto específico sobre vehículos, sin modificar procesos generales de cumplimiento tributario ni abordar temas relacionados con boletas, comprobantes electrónicos, registros de compra/venta, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.429,978,79,1057,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 4 del 09 de Enero del 2025,Tablas de impuesto único de segunda categoría para el mes de febrero de 2025 e información adicional relacionada con dicho tributo,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu4.pdf,circular,No Relevante,"La normativa se refiere a la actualización de tablas del impuesto único de segunda categoría y aspectos relacionados con la determinación de dicho tributo para trabajadores dependientes, agrícolas y autoridades, sin abordar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP. No cumple reglas de negocio.",2.82,2796,94,2890,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 32 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Chile Chico.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso32.pdf,resolucion,No Relevante,"La normativa autoriza el acceso a servicios de cartografía digital para una municipalidad y regula el uso de información territorial, sin abordar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. No modifica procesos generales de cumplimiento automatizado para una fintech.",2.708,2093,88,2181,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 32 del 17 de Abril del 2025,"Refunde e imparte instrucciones en materia de término de giro, incorporando las modificaciones introducidas al Código Tributario por la Ley N°21.713, en lo pertinente. Deroga parcialmente la Circular N°66, de 1998; Circular N° 30, de 10 de mayo 2016 y Circular N°41, de 2 de julio de 2021, en la parte que se indica.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu32.pdf,circular,Relevante,"La Circular regula el procedimiento y requisitos para el término de giro, incluyendo la obligación de dar aviso mediante la carpeta tributaria electrónica, la actualización de registros tributarios y la certificación del término de actividades. Esto afecta directamente el cumplimiento tributario automatizado de la fintech, ya que implica procesos electrónicos de declaración, cierre de actividades y actualización de registros, todos relevantes para los sistemas de cumplimiento normativo automatizado. Además, menciona explícitamente el inicio de actividades y la gestión de antecedentes en la carpeta tributaria electrónica, temas incluidos en los criterios de relevancia.",3.039,4731,125,4856,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf,resolucion,No Relevante,"La resolución fija tasas de interés por mora en el pago de impuestos o contribuciones, pero no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Solo actualiza parámetros financieros aplicables en caso de mora, sin impacto directo en los sistemas de cumplimiento normativo automatizado de una fintech según los criterios definidos.",2.538,3021,107,3128,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf,resolucion,Relevante,"La resolución regula el proceso de emisión de facturas de compra electrónicas, la retención y declaración de IVA, y el cumplimiento tributario automatizado en el contexto de un modelo de negocio fintech que involucra medios de pago electrónicos, POS, operadores y administradores, y comercio electrónico. Establece obligaciones específicas para la emisión de comprobantes electrónicos y el registro de operaciones, afectando directamente los sistemas de cumplimiento normativo automatizado de la fintech.",3.187,1743,104,1847,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 07 del 15 de Enero del 2025,Fija lista de valores de vehículos motorizados para los fines que señala.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso7.pdf,resolucion,No Relevante,"La normativa fija una lista de valores de vehículos motorizados para efectos del cálculo del permiso de circulación municipal, sin tratar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No modifica procesos generales de cumplimiento tributario relevantes para una fintech.",2.25,1396,85,1481,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 28 del 10 de Abril del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril de 2025 y el 9 de mayo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu28.pdf,circular,No Relevante,"La normativa solo publica la tabla de valores de la Unidad de Fomento para un período específico y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.14,1282,78,1360,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 41 del 09 de Mayo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo de 2025 y el 9 de junio de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu41.pdf,circular,No Relevante,"La normativa solo publica la tabla de valores de la Unidad de Fomento para un período específico y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.167,1406,78,1484,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 15 del 30 de Enero del 2025,Identifica personal que señala el Artículo 14 del DS N°661/2024 que aprueba reglamento de compras públicas.,Subdireccion De Administracion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso15.pdf,resolucion,No Relevante,"La normativa se limita a identificar y publicar la nómina de funcionarios con roles específicos en procedimientos de compras públicas, sin modificar ni afectar procesos generales relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP. No cumple reglas de negocio.",2.574,5396,83,5479,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 43 del 04 de Abril del 2025,Regula procedimiento para el ejercicio de la facultad de acceso a la información bancaria de que tratan los artículos 62 y 62 bis del código tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso43.pdf,resolucion,No Relevante,"La normativa regula el procedimiento para el acceso del SII a información bancaria de contribuyentes en procesos de fiscalización, pero no modifica ni regula directamente boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico ni PSP. Se trata de un procedimiento de fiscalización y acceso a información bancaria, no de procesos generales de cumplimiento tributario automatizado relevantes para una fintech.",2.71,2760,112,2872,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 35 del 20 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de El Quisco.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso35.pdf,resolucion,No Relevante,"La normativa autoriza el acceso a servicios de cartografía digital para una municipalidad y regula el uso de información territorial, sin tratar temas de boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario general, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No cumple reglas de negocio.",2.118,2096,79,2175,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 42 del 03 de Abril del 2025,Fija procedimiento simplificado para otorgar rut a contribuyentes no domiciliados ni residentes en chile,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso42.pdf,resolucion,Relevante,"La resolución regula el procedimiento simplificado para la obtención de RUT por parte de contribuyentes no domiciliados ni residentes en Chile, a través de bancas corresponsales (instituciones bancarias o financieras constituidas en Chile). Esto afecta directamente el proceso de inicio de actividades y cumplimiento tributario automatizado para fintechs que operan con clientes extranjeros o a través de bancas corresponsales, así como la gestión de registros y enrolamiento tributario, temas incluidos en las reglas de relevancia.",2.647,4251,115,4366,No Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'inicio de actividades',2025,2,2
Circular N° 13 del 07 de Febrero del 2025,"Imparte instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu13.pdf,circular,Relevante,"La Circular N° 13 imparte instrucciones sobre un procedimiento de autodenuncia para contribuyentes que detecten diferencias de impuestos que podrían constituir delitos tributarios, estableciendo requisitos y efectos sobre la rectificación de declaraciones de impuestos y el cumplimiento de obligaciones tributarias. Esto impacta directamente en los procesos de cumplimiento tributario automatizado de la fintech, ya que regula cómo deben gestionarse rectificaciones y autodenuncias en caso de errores o diferencias detectadas en declaraciones, lo que es relevante para los sistemas de cumplimiento tributario.",3.127,2322,121,2443,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 04 del 09 de Enero del 2025,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso4.pdf,resolucion,No Relevante,"La resolución se limita a declarar el término de giro de contribuyentes específicos por inactividad, según lo dispuesto en el artículo 69 del Código Tributario, y publica una nómina individual. No introduce cambios generales en procesos de cumplimiento tributario automatizado ni regula temas como boletas, comprobantes electrónicos, registros de compra/venta, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.372,1029,101,1130,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 36 del 30 de Abril del 2025,Imparte instrucciones sobre las normas incorporadas por la Ley N° 21.713 en el Código Tributario en materia de cooperación eficaz y denunciante anónimo.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu36.pdf,circular,No Relevante,"La normativa trata sobre cooperación eficaz y denunciante anónimo en investigaciones de delitos tributarios, sin abordar directamente boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, inicio de actividades, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. No modifica procesos generales de cumplimiento automatizado de la fintech.",3.269,2043,83,2126,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 38 del 30 de Abril del 2025,"Imparte instrucciones sobre la obtención de rol único tributario y aviso de inicio de actividades. Deja sin efecto las Circulares N° 31 de 2007 y N° 7 de 2008. Complementa y modifica las Circulares N° 31 de 2014, N° 58 de 2015, N° 41 de 2021 y N° 24 de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/circulares/2025/circu38.pdf,circular,Relevante,"La Circular N° 38 del 30 de Abril del 2025 regula y actualiza los procedimientos de obtención de RUT y aviso de inicio de actividades, estableciendo obligaciones específicas para administradores, operadores y proveedores de medios de pago electrónicos, así como para operadores de plataformas digitales de intermediación. Impone la obligación de exigir y verificar el inicio de actividades y el cumplimiento tributario de quienes contraten sus servicios, además de establecer reportes y retenciones asociadas al cumplimiento tributario. Estas materias inciden directamente en el cumplimiento tributario automatizado de una fintech, especialmente en lo relativo a medios de pago electrónicos, operadores, administradores y comercio electrónico.",2.861,8994,147,9141,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 21 del 21 de Febrero del 2025,"IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTO DE DESIGNACIÓN DE APODERADO DE GRUPO EMPRESARIAL, DE ACUERDO CON EL N° 14 DEL ART. 8 DEL CODIGO TRIBUTARIO",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso21.pdf,resolucion,No Relevante,"La normativa regula el procedimiento de designación de apoderado de grupo empresarial para efectos de coordinación y colaboración con el SII, pero no modifica ni regula directamente procesos relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico ni PSP. Se trata de una instrucción sobre representación y comunicación institucional, no sobre procesos operativos o de cumplimiento tributario automatizado relevantes para una fintech.",4.027,1533,110,1643,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,3,3
Resolución Exenta SII N° 11 del 17 de Enero del 2025,Dispone cambio de sujeto de derecho del IVA en las ventas de Berries. Deja sin efecto las Resoluciones Ex. SII N° 55 de 2005 y N° 58 de 2006.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso11.pdf,resolucion,Relevante,"La resolución regula la emisión de facturas de compra, la retención y declaración del IVA, y establece obligaciones tributarias específicas para agentes retenedores en la compraventa de berries, incluyendo requisitos sobre documentos tributarios electrónicos y procedimientos de cumplimiento tributario. Estos temas están directamente relacionados con el cumplimiento tributario automatizado, registros de compra y venta, y la emisión de comprobantes electrónicos, por lo que la normativa es relevante para el sistema de la fintech.",2.542,3088,104,3192,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 03 del 07 de Enero del 2025,"Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica. Modifica la Resolución N°80, de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso3.pdf,resolucion,No Relevante,"La normativa autoriza individualmente a un organismo público como receptor electrónico de documentos tributarios electrónicos y modifica datos específicos de resoluciones previas, sin establecer cambios generales en los procesos de cumplimiento tributario automatizado aplicables a la fintech. No cumple reglas de negocio.",2.103,762,66,828,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 05 del 09 de Enero del 2025,"Establece forma y plazo de presentación de la declaración jurada para información de abonos recibidos, conforme al Artículo 85 ter del Código Tributario.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso5.pdf,resolucion,Relevante,"La normativa establece obligaciones de reporte para entidades financieras respecto a abonos recibidos en cuentas, incluyendo cuentas de provisión de fondos, monederos, billeteras o cuentas virtuales, y operaciones en que el cliente o usuario origen del abono no haya sido identificado. Esto se relaciona directamente con medios de pago electrónicos, cumplimiento tributario, y procesos de registro de operaciones relevantes para sistemas automatizados de una fintech.",2.368,2132,96,2228,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf,resolucion,No Relevante,"La normativa se refiere exclusivamente al deber de reserva y confidencialidad de la información tributaria por parte de funcionarios públicos y no regula ni modifica procesos relacionados con boletas, comprobantes electrónicos, registros de compra o venta, cumplimiento tributario operativo, inicio de actividades, medios de pago electrónicos, POS, operadores, administradores, comercio electrónico o PSP. No cumple reglas de negocio.",2.444,2354,89,2443,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 20 del 20 de Febrero del 2025,"AUTORIZA A SERVICIOS DE DESARROLLO NUTRE SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso20.pdf,resolucion,No Relevante,"La resolución autoriza individualmente a una empresa específica (Servicios de Desarrollo Nutre SPA) para emitir boletas de servicios por cuenta de terceros, sin modificar procesos generales ni establecer nuevas obligaciones o procedimientos aplicables de forma general a sujetos del sistema de cumplimiento automatizado de la fintech. No cumple reglas de negocio.",2.029,1002,75,1077,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 14 del 30 de Enero del 2025,"Autoriza a empresa de correos de chile, Rut N° 60.503.000-9, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso14.pdf,resolucion,Relevante,"La resolución regula la emisión de facturas de compra electrónicas, el registro y declaración del IVA retenido, y modifica el proceso de cumplimiento tributario para los agenciados y la empresa de Correos de Chile, afectando directamente procesos automatizados de facturación, retención y declaración de impuestos, todos temas relevantes para sistemas de cumplimiento normativo en una fintech.",2.875,1757,86,1843,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 27 del 10 de Abril del 2025,Tablas de impuesto único de segunda categoría para el mes de mayo de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu27.pdf,circular,No Relevante,"La normativa se refiere a la actualización de tablas del impuesto único de segunda categoría y procedimientos de cálculo de dicho tributo, sin abordar temas relacionados con boletas, comprobantes electrónicos, registros de compra/venta, cumplimiento tributario automatizado, medios de pago electrónicos, POS, operadores, comercio electrónico o PSP. No cumple reglas de negocio.",2.327,2667,81,2748,No Relevante,No se encontraron reglas de negocio,2025,0,0
