nombre,descripcion,fuente,url,tipo_documento,relevancia_predicha,explicacion_predicha,tiempo_ejecucion_seg,tokens_prompt,tokens_respuesta,tokens_totales,relevancia_real,explicacion_real,ano,exitos,peso_real
Circular N° 15 del 10 de Febrero del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de febrero de 2025 y el 9 de marzo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu15.pdf,circular,No Relevante,"La normativa se limita a publicar la tabla de valores de la Unidad de Fomento (UF) para un período específico. Esto corresponde a la publicación de un listado de datos informativos que no modifica directamente ninguna obligación, proceso o regla relacionada con los temas de interés para el sistema de cumplimiento automatizado.",15.547,1401,74,2663,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 31 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de La Unión.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso31.pdf,resolucion,No Relevante,"La normativa se limita a autorizar a una municipalidad específica el acceso a un sistema de información cartográfica del SII para la gestión del impuesto territorial. Esto corresponde a un acuerdo institucional y una autorización individual, que no modifica procesos generales ni se relaciona con los temas de interés definidos, como boletas, comprobantes electrónicos o medios de pago.",14.738,2138,82,3427,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 20 del 10 de Marzo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de marzo de 2025 y el 9 de abril de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu20.pdf,circular,No Relevante,"La normativa se limita a publicar el valor de la Unidad de Fomento (UF) para un período específico. Aunque la UF es un indicador utilizado en cálculos tributarios, esta circular es meramente informativa y periódica. No establece nuevas obligaciones, no modifica procesos de cumplimiento, ni se relaciona directamente con los temas definidos como relevantes.",17.609,1647,80,2870,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 8 del 28 de Enero del 2025,Informa tabla de cálculos de reajustes y multas para el mes de febrero 2025.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/circulares/2025/circu8.pdf,circular,Relevante,"La normativa informa la tabla de reajustes y multas aplicables a impuestos adeudados. Estos valores son esenciales para el cálculo de obligaciones en caso de pagos fuera de plazo o rectificatorias, lo que se relaciona directamente con la gestión del ""cumplimiento tributario"" que un sistema automatizado debe manejar.",17.71,2708,77,4084,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 58 del 06 de Mayo del 2025,"Establece parámetros objetivos para determinar la cooperación eficaz, en los términos del artículo 100 ter del código tributario",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso58.pdf,resolucion,No Relevante,"La normativa regula un procedimiento interno del SII para la aplicación de sanciones en casos de delitos tributarios, específicamente definiendo los criterios para la ""cooperación eficaz"". No modifica obligaciones ni procesos relacionados con la emisión de boletas, comprobantes, registros de compra/venta, medios de pago o cualquier otro tema operativo relevante para el sistema de cumplimiento automatizado.",18.608,1443,85,2939,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 41 del 03 de Abril del 2025,Dispone forma de suscripción de la declaración jurada exigida por las circulares n° 39 de 1991 y n° 27 de 2007.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso41.pdf,resolucion,No Relevante,"La normativa regula un procedimiento específico para la suscripción de una declaración jurada relacionada con el Impuesto de Timbres y Estampillas en operaciones de importación y compra de divisas. No se relaciona directamente con los temas de boletas, comprobantes electrónicos, registros de compra/venta, medios de pago, POS o PSP que son el foco del sistema de cumplimiento de la fintech.",20.093,1629,92,3360,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 36 del 20 de Marzo del 2025,Aprueba convenio entre el Servicio de Impuestos Internos y la Dirección Nacional del Servicio Civil.,Subdireccion Desarrollo De Las Personas,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso36.pdf,resolucion,No Relevante,"La normativa aprueba un convenio institucional entre el SII y el Servicio Civil para fines de educación y capacitación tributaria. No modifica directamente procesos generales de cumplimiento, ni se relaciona con boletas, comprobantes, registros, medios de pago u otros temas definidos como relevantes para el sistema automatizado.",16.428,794,72,2104,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 16 del 30 de Enero del 2025,Delega facultad que indica en la funcionaria que se individualiza,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso16.pdf,resolucion,No Relevante,"La normativa establece una delegación de facultad para un caso judicial específico, lo que corresponde a un procedimiento interno del SII y una autorización individual. No modifica procesos generales de cumplimiento tributario, emisión de documentos electrónicos ni ninguna de las materias definidas como relevantes.",13.362,938,63,2041,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 39 del 27 de Marzo del 2025,"Actualiza nómina de bienes afectos contenida en la Resolución Ex. N° 127 de 2024, según lo establecido en el artículo 9 de la Ley N° 21.420.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso39.pdf,resolucion,No Relevante,"La normativa se limita a actualizar una nómina específica de bienes afectos a un impuesto patrimonial. Esta acción corresponde a la categoría de exclusión ""fijan nóminas, listados o autorizaciones individuales"" y no modifica procesos generales de facturación, medios de pago, registros de compra/venta, ni otros temas directamente relevantes para el sistema de cumplimiento automatizado de la fintech.",18.939,1022,90,2741,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 4 del 09 de Enero del 2025,Tablas de impuesto único de segunda categoría para el mes de febrero de 2025 e información adicional relacionada con dicho tributo,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu4.pdf,circular,No Relevante,"La normativa se refiere a la actualización de las tablas de cálculo del Impuesto Único de Segunda Categoría, el cual es un tributo que grava las rentas del trabajo dependiente. Este tema no se relaciona con ninguno de los ámbitos definidos como relevantes para la fintech, tales como boletas, medios de pago, comercio electrónico o registros de compra y venta.",18.869,3795,87,5437,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 32 del 13 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de Chile Chico.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso32.pdf,resolucion,No Relevante,"La normativa establece una autorización específica para que la Municipalidad de Chile Chico acceda a un servicio de cartografía del SII. Esto corresponde a un acuerdo institucional particular y no regula de manera general ninguno de los temas definidos como relevantes, como boletas, comprobantes electrónicos, registros de compra/venta o medios de pago.",14.899,2137,78,3418,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 32 del 17 de Abril del 2025,"Refunde e imparte instrucciones en materia de término de giro, incorporando las modificaciones introducidas al Código Tributario por la Ley N°21.713, en lo pertinente. Deroga parcialmente la Circular N°66, de 1998; Circular N° 30, de 10 de mayo 2016 y Circular N°41, de 2 de julio de 2021, en la parte que se indica.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu32.pdf,circular,Relevante,"La normativa regula íntegramente el procedimiento de ""término de giro"" y menciona explícitamente la obligación de dar aviso de ""inicio de actividades"" para reanudar el giro. Ambos son procesos clave del ""cumplimiento tributario"" que un sistema automatizado debe gestionar, ya que afectan directamente el ciclo de vida de un contribuyente.",14.734,4803,86,5987,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'inicio de actividades',2025,3,5
Resolución Exenta SII N° 75 del 26 de Junio del 2025,Fija tasas de interés a aplicar por mora en el pago de todo o parte de impuestos o contribuciones para los semestres que se indican,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso75.pdf,resolucion,Relevante,"La resolución establece las tasas de interés por mora en el pago de impuestos. Esta información es un componente esencial para el ""cumplimiento tributario"", ya que un sistema automatizado debe ser capaz de calcular correctamente los montos adeudados, incluyendo intereses y multas por pagos fuera de plazo.",14.069,4524,72,5723,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 63 del 22 de Mayo del 2025,"Autoriza a Banco Santander Chile, Rut n° 97.036.000-k, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso63.pdf,resolucion,Relevante,"La normativa establece un cambio de sujeto de IVA para un modelo de negocio que involucra a un PSP (Getnet) y a miles de comercios. Esto modifica directamente las obligaciones de emisión de **comprobantes electrónicos** (prohíbe la emisión de facturas de venta por parte del comercio y obliga a Santander a emitir facturas de compra), impactando el **Registro de Compra y Venta** y el **cumplimiento tributario** general (declaración en F29) de los comercios afectados. Por lo tanto, es crucial para un sistema de cumplimiento automatizado.",20.94,1826,135,3633,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 07 del 15 de Enero del 2025,Fija lista de valores de vehículos motorizados para los fines que señala.,Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso7.pdf,resolucion,No Relevante,"La normativa se limita a fijar la lista de valores de vehículos motorizados para el cálculo del permiso de circulación, un impuesto municipal. Este tema no se relaciona con ninguno de los criterios de relevancia definidos, como boletas, comprobantes electrónicos, registros de compra/venta o medios de pago. Corresponde a la fijación de una nómina específica que no afecta los procesos de cumplimiento automatizado de la fintech.",15.765,1459,98,2767,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 28 del 10 de Abril del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de abril de 2025 y el 9 de mayo de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu28.pdf,circular,No Relevante,"La normativa se limita a publicar el valor de la Unidad de Fomento (UF) para un período específico. Aunque la UF es un indicador utilizado en cálculos tributarios, esta circular no modifica procesos, no establece nuevas obligaciones ni se relaciona directamente con los temas de boletas, comprobantes electrónicos, registros de compra/venta, medios de pago o cumplimiento tributario automatizado. Es una publicación de datos de carácter informativo y periódico.",17.201,1888,99,3328,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 41 del 09 de Mayo del 2025,"Operaciones de crédito de dinero. Valor de la Unidad de Fomento para los días comprendidos entre el 10 de mayo de 2025 y el 9 de junio de 2025, ambos inclusive.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu41.pdf,circular,No Relevante,La normativa se limita a publicar el valor de la Unidad de Fomento (UF) para un período específico. Esto constituye una publicación de datos periódica y no una modificación de reglas o procesos de cumplimiento tributario. No se relaciona directamente con ninguno de los temas definidos como relevantes.,16.801,2136,70,3528,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 15 del 30 de Enero del 2025,Identifica personal que señala el Artículo 14 del DS N°661/2024 que aprueba reglamento de compras públicas.,Subdireccion De Administracion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso15.pdf,resolucion,No Relevante,"La normativa se limita a fijar una nómina de funcionarios del SII autorizados para participar en procesos de compras públicas, lo cual es un procedimiento administrativo interno del Servicio. No modifica procesos generales de cumplimiento tributario, emisión de documentos electrónicos, medios de pago ni otros temas relevantes para el sistema automatizado de la fintech.",16.831,5443,77,6795,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 43 del 04 de Abril del 2025,Regula procedimiento para el ejercicio de la facultad de acceso a la información bancaria de que tratan los artículos 62 y 62 bis del código tributario.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso43.pdf,resolucion,Relevante,"La normativa establece y regula los procedimientos de fiscalización que permiten al SII acceder a la información bancaria de los contribuyentes para verificar la veracidad e integridad de sus declaraciones de impuestos. Esto se relaciona directamente con el ""cumplimiento tributario"", uno de los temas clave definidos.",17.852,2815,70,4337,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 35 del 20 de Marzo del 2025,Autoriza acceso a los Servicios de Interoperabilidad Cartografía Digital “SII-MAPAS” a la Ilustre Municipalidad de El Quisco.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso35.pdf,resolucion,No Relevante,"La normativa autoriza de forma individual a la Municipalidad de El Quisco el acceso a un sistema de información cartográfica del SII. Esto corresponde a un acuerdo institucional específico y no modifica procesos generales de cumplimiento tributario, emisión de boletas, medios de pago u otros temas relevantes para la fintech.",15.968,2140,73,3454,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 42 del 03 de Abril del 2025,Fija procedimiento simplificado para otorgar rut a contribuyentes no domiciliados ni residentes en chile,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso42.pdf,resolucion,Relevante,"La normativa establece un nuevo procedimiento para el **inicio de actividades** y la obtención de RUT, que son procesos centrales del **cumplimiento tributario**. Define a las ""bancas corresponsales"" como **operadores** responsables de inscribir a contribuyentes extranjeros para que realicen operaciones financieras. Un sistema de cumplimiento automatizado debe ser capaz de reconocer y validar este nuevo tipo de RUT simplificado y el procedimiento asociado, ya que afecta directamente la validación de identidad tributaria de potenciales clientes o contrapartes.",20.874,4235,116,5861,No Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'inicio de actividades',2025,2,2
Circular N° 13 del 07 de Febrero del 2025,"Imparte instrucciones sobre el artículo 100 sexies del Código Tributario, incorporado por la Ley N° 21.713.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu13.pdf,circular,No Relevante,"La normativa regula un procedimiento especial y voluntario de autodenuncia por posibles delitos tributarios. No modifica las reglas operativas ni los procesos automatizables de emisión de boletas, comprobantes, registros de compra/venta, medios de pago o cumplimiento tributario regular que son el foco del sistema de la fintech.",19.349,2422,77,3846,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 04 del 09 de Enero del 2025,Declara término de giro según lo dispuesto en el inciso final del Artículo 69 del Código Tributario.,Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso4.pdf,resolucion,No Relevante,"La normativa se limita a declarar el término de giro para una nómina específica de contribuyentes, lo cual corresponde a un listado o autorización individual. No modifica un proceso general que afecte el sistema de cumplimiento automatizado, por lo que no cumple las reglas de negocio para ser clasificada como relevante.",18.735,1060,74,2555,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 36 del 30 de Abril del 2025,Imparte instrucciones sobre las normas incorporadas por la Ley N° 21.713 en el Código Tributario en materia de cooperación eficaz y denunciante anónimo.,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu36.pdf,circular,No Relevante,"La normativa establece procedimientos para la cooperación eficaz y la figura del denunciante anónimo en la persecución de delitos tributarios. Aunque se enmarca en el cumplimiento tributario, no afecta directamente los procesos operativos automatizables por la fintech, como la emisión de boletas, registros de compra/venta o medios de pago. Regula aspectos de fiscalización y sanción, no la gestión tributaria diaria.",17.608,2088,95,3517,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 38 del 30 de Abril del 2025,"Imparte instrucciones sobre la obtención de rol único tributario y aviso de inicio de actividades. Deja sin efecto las Circulares N° 31 de 2007 y N° 7 de 2008. Complementa y modifica las Circulares N° 31 de 2014, N° 58 de 2015, N° 41 de 2021 y N° 24 de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/circulares/2025/circu38.pdf,circular,Relevante,"La normativa establece nuevas obligaciones directas para los ""administradores de medios de pago electrónicos"" y ""operadores de plataformas digitales"". Impone el deber de verificar el ""inicio de actividades"" y el ""cumplimiento tributario"" de sus clientes. Adicionalmente, crea un mecanismo de retención de un anticipo de IVA para los clientes incumplidores, lo que impacta directamente los sistemas de procesamiento de pagos y el cumplimiento tributario de la fintech.",18.723,9151,106,10709,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'operadores' | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,4,6
Resolución Exenta SII N° 21 del 21 de Febrero del 2025,"IMPARTE INSTRUCCIONES SOBRE PROCEDIMIENTO DE DESIGNACIÓN DE APODERADO DE GRUPO EMPRESARIAL, DE ACUERDO CON EL N° 14 DEL ART. 8 DEL CODIGO TRIBUTARIO",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso21.pdf,resolucion,No Relevante,"La normativa regula un procedimiento administrativo para la designación de un apoderado de grupo empresarial, que actúa como punto de contacto con el SII. Aunque se relaciona con el ""cumplimiento tributario"" en un sentido amplio, no modifica directamente los procesos automatizables como la emisión de documentos tributarios electrónicos, los registros de compra/venta o los medios de pago. Es una obligación de gobernanza y comunicación que no impacta la operativa del sistema de la fintech.",19.966,1574,108,3261,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'cumplimiento tributario' | Contiene 'inicio de actividades',2025,3,3
Resolución Exenta SII N° 11 del 17 de Enero del 2025,Dispone cambio de sujeto de derecho del IVA en las ventas de Berries. Deja sin efecto las Resoluciones Ex. SII N° 55 de 2005 y N° 58 de 2006.,Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso11.pdf,resolucion,Relevante,"La normativa establece un cambio de sujeto de IVA, lo que obliga a los compradores a emitir ""facturas de compra"", un tipo específico de comprobante electrónico. Esto modifica directamente las reglas de emisión de documentos tributarios, afecta el Registro de Compra y Venta, y altera las obligaciones de cumplimiento tributario relacionadas con la declaración y pago del IVA (Formulario 29) para los contribuyentes del rubro afectado.",23.345,3179,99,4727,No Relevante,Contiene 'inicio de actividades',2025,1,1
Resolución Exenta SII N° 03 del 07 de Enero del 2025,"Autoriza como receptor electrónico de documentos tributarios electrónicos a organismo público que indica. Modifica la Resolución N°80, de 2024.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso3.pdf,resolucion,No Relevante,"La normativa se limita a otorgar una autorización individual a un organismo público específico para operar como receptor de documentos tributarios electrónicos y a corregir el RUT de otra entidad. No establece ni modifica procedimientos generales, reglas de negocio o requisitos técnicos que afecten el sistema de cumplimiento automatizado de la fintech. Corresponde a un listado o autorización individual, explícitamente excluido de la clasificación de relevancia.",19.227,829,96,2406,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 05 del 09 de Enero del 2025,"Establece forma y plazo de presentación de la declaración jurada para información de abonos recibidos, conforme al Artículo 85 ter del Código Tributario.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso5.pdf,resolucion,Relevante,"La normativa establece una nueva obligación de reporte (Declaración Jurada F1959) que afecta directamente a entidades que procesan pagos. Se relaciona con los temas de **cumplimiento tributario**, **medios de pago electrónicos**, **psp (proveedores de servicios para procesamiento de pagos)** y **comercio electrónico**, al exigir la información de abonos recibidos en cuentas, incluyendo aquellos provenientes de ""monederos, billeteras o cuentas virtuales"", que son operaciones centrales para una fintech.",22.869,2184,116,4109,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 67 del 12 de Junio del 2025,Establece medidas para asegurar el cumplimiento del deber de reserva de conformidad con el artículo 206 del código tributario,Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso67.pdf,resolucion,No Relevante,"La normativa se centra en establecer procedimientos internos del SII y mecanismos de control interinstitucional para asegurar el deber de reserva tributaria por parte de funcionarios públicos. No modifica directamente las obligaciones de los contribuyentes ni los procesos relacionados con la emisión de boletas, comprobantes electrónicos, registros de compra/venta, medios de pago o cualquier otro de los temas definidos como relevantes para el sistema de cumplimiento automatizado de la fintech. Su impacto es administrativo y procedimental para el Estado, no operativo para los contribuyentes o sus proveedores de servicios.",22.092,2415,121,4132,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 20 del 20 de Febrero del 2025,"AUTORIZA A SERVICIOS DE DESARROLLO NUTRE SPA., PARA EMITIR BOLETAS DE SERVICIOS DE INGRESO A ESPECTÁCULOS PÚBLICOS, POR CUENTA DE TERCEROS, EN LA FORMA Y CONDICIONES QUE INDICA.",Subdireccion De Asistencia Al Contribuyente,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso20.pdf,resolucion,No Relevante,"La normativa corresponde a una autorización individual para una empresa específica (SERVICIOS DE DESARROLLO NUTRE SPA), lo que la clasifica como un listado o autorización individual. No modifica procesos generales de emisión de boletas o cumplimiento tributario que afecten al sistema automatizado de la fintech.",14.66,1055,74,2289,No Relevante,Contiene 'boletas electrónicas',2025,1,2
Resolución Exenta SII N° 14 del 30 de Enero del 2025,"Autoriza a empresa de correos de chile, Rut N° 60.503.000-9, para retener y enterar en arcas fiscales el impuesto al valor agregado según se indica.",Subdireccion De Fiscalizacion,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso14.pdf,resolucion,No Relevante,"La normativa establece una autorización individual y específica para que la Empresa de Correos de Chile actúe como agente retenedor de IVA. No modifica un proceso general de cumplimiento tributario, sino que crea un régimen particular para una única empresa, lo cual se clasifica como una autorización individual según las reglas de negocio.",21.673,1835,76,3486,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 27 del 10 de Abril del 2025,Tablas de impuesto único de segunda categoría para el mes de mayo de 2025 e información adicional relacionada con dicho tributo.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu27.pdf,circular,No Relevante,"La normativa establece las tablas y parámetros para el cálculo del Impuesto Único de Segunda Categoría, un tributo que afecta a las rentas del trabajo dependiente. Este tema no se relaciona directamente con los procesos de boletas, comprobantes electrónicos, registros de venta, medios de pago o comercio electrónico que son el foco del sistema de cumplimiento automatizado de la fintech.",16.38,3608,88,4847,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 29 del 10 de Abril del 2025,"Informa porcentaje de reajuste a aplicar a los impuestos anuales a la renta a declarar y pagar en el año tributario 2025, de acuerdo con lo dispuesto en el artículo 72 de la Ley sobre Impuesto a la Renta.",Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu29.pdf,circular,No Relevante,"La normativa establece un porcentaje de reajuste para el cálculo del impuesto anual a la renta. Este es un parámetro para la declaración final y no modifica los procesos de emisión de boletas, comprobantes electrónicos, registros de compra/venta, ni la operación de medios de pago, que son los temas que afectan directamente al sistema de cumplimiento automatizado.",19.97,745,83,2359,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 16 del 10 de Febrero del 2025,Informa datos relacionados con la aplicación del sistema de corrección monetaria. Cotizaciones de monedas de oro al 31.12.2024. Complementa Circular N° 9 de 2025.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/circulares/2025/circu16.pdf,circular,No Relevante,"La normativa se refiere a la corrección monetaria, un ajuste contable para la declaración anual de impuesto a la renta. No se relaciona directamente con los temas de boletas, comprobantes electrónicos, registros de compra/venta, medios de pago, POS o PSP, que son el foco del sistema de cumplimiento automatizado de la fintech.",19.345,775,81,2477,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 33 del 13 de Marzo del 2025,Establece escala de tasas conforme al precio internacional de los minerales que se indican y para los efectos que se señalan.,Subdireccion Normativa,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso33.pdf,resolucion,No Relevante,"La normativa establece tasas de impuestos y bases de cálculo específicas para el sector minero. Aunque se relaciona con el cumplimiento tributario, su aplicabilidad es extremadamente sectorial y no afecta los procesos generales de emisión de documentos tributarios electrónicos, registros de compra/venta, medios de pago o comercio electrónico que son el foco de un sistema de cumplimiento automatizado para una fintech.",30.397,1831,87,3604,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 33 del 17 de Abril del 2025,"Imparte instrucciones sobre las modificaciones introducidas por la Ley N° 21.713 a los números 4, 6, 9, 10, 12, 17, 22 y 27 del artículo 97 del Código Tributario. Modifica las Circulares N° 63 de 2001 y N° 34 de 2022.",Subdireccion Juridica,https://www.sii.cl/normativa_legislacion/circulares/2025/circu33.pdf,circular,Relevante,"La normativa modifica el artículo 97 del Código Tributario, impactando directamente en varios temas clave. Introduce sanciones por el ""no envío de información electrónica al servicio"" de boletas y otros comprobantes electrónicos (Art. 97 N°10). Además, establece nuevas facultades para el SII que afectan al comercio electrónico, como la clausura de sitios web y plataformas virtuales, y la suspensión del acceso a proveedores de servicios de pago (PSP) y entidades procesadoras de medios de pago (Art. 97 N°10). También actualiza las infracciones relativas al inicio de actividades en el comercio virtual (Art. 97 N°9). Estos cambios son fundamentales para un sistema de cumplimiento tributario automatizado.",23.856,12348,164,14470,Relevante,Contiene Artículo 68 del Código Tributario | Contiene 'comercio electrónico' | Contiene 'inicio de actividades' | Contiene 'donaciones',2025,4,6
Resolución Exenta SII N° 74 del 26 de Junio del 2025,"Actualiza la nómina de bienes afectos de la Res. Ex. N°127 año 2024, según lo establecido en el artículo 9 de la ley N° 21.420, modificada por el artículo 5° de la ley 21.713",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso74.pdf,resolucion,No Relevante,"La normativa se limita a actualizar una nómina específica de bienes afectos a un impuesto patrimonial (impuesto a los bienes de lujo), lo cual se clasifica como ""fijan nóminas, listados o autorizaciones individuales"". No modifica procesos generales relacionados con boletas, comprobantes electrónicos, medios de pago, ni otros temas relevantes para el sistema de cumplimiento automatizado de la fintech.",15.558,1075,92,2394,No Relevante,No se encontraron reglas de negocio,2025,0,0
Resolución Exenta SII N° 08 del 15 de Enero del 2025,"Fija tablas de valores de vehículos de transporte terrestre de carga o pasajeros, incluido su remolque, acoplado o carro similar.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/resoluciones/2025/reso8.pdf,resolucion,No Relevante,"La normativa se limita a fijar una nómina con la tasación fiscal de vehículos para el cálculo de impuestos específicos (renta presunta del sector transporte y rentas municipales). No se relaciona directamente con los procesos de emisión de boletas, comprobantes electrónicos, registros de compra/venta o medios de pago que son el foco del sistema de cumplimiento automatizado.",16.247,1557,86,2923,No Relevante,No se encontraron reglas de negocio,2025,0,0
Circular N° 25 del 03 de Abril del 2025,"Instruye sobre el revalúo de bienes raíces ubicados en comunas o sectores de éstas en que se produzca una ampliación en el límite urbano de un instrumento de planificación territorial, en el período comprendido entre dos reavalúos nacionales.",Subdireccion De Avaluaciones,https://www.sii.cl/normativa_legislacion/circulares/2025/circu25.pdf,circular,No Relevante,"La normativa instruye sobre el revalúo de bienes raíces y el impuesto territorial, materias que no se relacionan con los temas de interés definidos para el sistema de cumplimiento automatizado de la fintech, como boletas, comprobantes electrónicos, medios de pago o comercio electrónico.",15.892,4179,70,5436,No Relevante,Contiene 'cumplimiento tributario',2025,1,1
